genome,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
ERS6256722.bin.r.2.fa,1174_1,0.06999999999999995,average,ANImf,1174
ERS6256724.bin.r.2.fa,1174_1,0.06999999999999995,average,ANImf,1174
ERS6256725.bin.r.1.fa,1174_1,0.06999999999999995,average,ANImf,1174
ERS6256726.bin.r.14.fa,1174_1,0.06999999999999995,average,ANImf,1174
ERS6256728.bin.r.6.fa,1174_1,0.06999999999999995,average,ANImf,1174
ERS6636085.bin.r.11.fa,1174_1,0.06999999999999995,average,ANImf,1174
ERS6636090.bin.r.2.fa,1174_1,0.06999999999999995,average,ANImf,1174
ERS6636099.bin.r.7.fa,1174_1,0.06999999999999995,average,ANImf,1174
ERS6636154.bin.r.2.fa,1174_1,0.06999999999999995,average,ANImf,1174
ERSX0002001.bin.r.17.fa,1174_1,0.06999999999999995,average,ANImf,1174
ERSX0003001.bin.r.10.fa,1174_1,0.06999999999999995,average,ANImf,1174
ERSX0003002.bin.r.38.fa,1174_1,0.06999999999999995,average,ANImf,1174
ERSX0003003.bin.r.47.fa,1174_1,0.06999999999999995,average,ANImf,1174
ERSX0004004.bin.r.4.fa,1174_1,0.06999999999999995,average,ANImf,1174
ERSX0004005.bin.r.2.fa,1174_1,0.06999999999999995,average,ANImf,1174
ERSX0004011.bin.r.10.fa,1174_1,0.06999999999999995,average,ANImf,1174
ERSX0004012.bin.r.1.fa,1174_1,0.06999999999999995,average,ANImf,1174
ERSX0004015.bin.r.1.fa,1174_1,0.06999999999999995,average,ANImf,1174
ERSX0004016.bin.r.8.fa,1174_1,0.06999999999999995,average,ANImf,1174
ERSX0004018.bin.r.3.fa,1174_1,0.06999999999999995,average,ANImf,1174
ERSX0004019.bin.r.1.fa,1174_1,0.06999999999999995,average,ANImf,1174
ERSX0004020.bin.r.3.fa,1174_1,0.06999999999999995,average,ANImf,1174
ERSX0004021.bin.r.7.fa,1174_1,0.06999999999999995,average,ANImf,1174
ERSX0004060.bin.r.6.fa,1174_1,0.06999999999999995,average,ANImf,1174
ERSX0004069.bin.r.2.fa,1174_1,0.06999999999999995,average,ANImf,1174
ERSX0004073.bin.r.11.fa,1174_1,0.06999999999999995,average,ANImf,1174
MGYG000298536.fna,1174_1,0.06999999999999995,average,ANImf,1174
SEQF7378.1.fna,1174_1,0.06999999999999995,average,ANImf,1174
SRS11653536.bin.r.3.fa,1174_1,0.06999999999999995,average,ANImf,1174
SRS11653574.bin.r.2.fa,1174_1,0.06999999999999995,average,ANImf,1174
SRS11653612.bin.r.3.fa,1174_1,0.06999999999999995,average,ANImf,1174
SRS15300787.bin.r.6.fa,1174_1,0.06999999999999995,average,ANImf,1174
SRS15300788.bin.r.20.fa,1174_1,0.06999999999999995,average,ANImf,1174
SRS15300791.bin.r.2.fa,1174_1,0.06999999999999995,average,ANImf,1174
SRS15300792.bin.r.3.fa,1174_1,0.06999999999999995,average,ANImf,1174
SRS15300793.bin.r.6.fa,1174_1,0.06999999999999995,average,ANImf,1174
SRS15300794.bin.r.6.fa,1174_1,0.06999999999999995,average,ANImf,1174
SRS15300795.bin.r.4.fa,1174_1,0.06999999999999995,average,ANImf,1174
SRS15300796.bin.r.10.fa,1174_1,0.06999999999999995,average,ANImf,1174
SRS15300801.bin.r.18.fa,1174_1,0.06999999999999995,average,ANImf,1174
SRS15300802.bin.r.10.fa,1174_1,0.06999999999999995,average,ANImf,1174
SRS15300803.bin.r.1.fa,1174_1,0.06999999999999995,average,ANImf,1174
SRS15300805.bin.r.13.fa,1174_1,0.06999999999999995,average,ANImf,1174
SRS3078158.bin.r.6.fa,1174_1,0.06999999999999995,average,ANImf,1174
SRS3078163.bin.r.8.fa,1174_1,0.06999999999999995,average,ANImf,1174
SRS3078175.bin.r.2.fa,1174_1,0.06999999999999995,average,ANImf,1174
SRS3078192.bin.r.4.fa,1174_1,0.06999999999999995,average,ANImf,1174
SRS3078195.bin.r.9.fa,1174_1,0.06999999999999995,average,ANImf,1174
SRS3078201.bin.r.3.fa,1174_1,0.06999999999999995,average,ANImf,1174
SRS3078204.bin.r.10.fa,1174_1,0.06999999999999995,average,ANImf,1174
SRS4625232.bin.r.7.fa,1174_1,0.06999999999999995,average,ANImf,1174
SRS4625245.bin.r.21.fa,1174_1,0.06999999999999995,average,ANImf,1174
SRS4625246.bin.r.2.fa,1174_1,0.06999999999999995,average,ANImf,1174
SRS4625250.bin.r.4.fa,1174_1,0.06999999999999995,average,ANImf,1174
SRS473746.bin.r.5.fa,1174_1,0.06999999999999995,average,ANImf,1174
CMC023.A.bin.r.18.fa,1175_1,0.06999999999999995,average,ANImf,1175
CMC035.B.bin.r.107.fa,1175_1,0.06999999999999995,average,ANImf,1175
ERS3395771.bin.r.21.fa,1175_1,0.06999999999999995,average,ANImf,1175
ERS3395773.bin.r.8.fa,1175_1,0.06999999999999995,average,ANImf,1175
ERS4042423.bin.r.13.fa,1175_1,0.06999999999999995,average,ANImf,1175
ERSX0002001.bin.r.42.fa,1175_1,0.06999999999999995,average,ANImf,1175
CMC011.B.bin.r.97.fa,1176_1,0.06999999999999995,average,ANImf,1176
CMC012.B.bin.r.94.fa,1176_1,0.06999999999999995,average,ANImf,1176
CMC018.B.bin.r.100.fa,1176_1,0.06999999999999995,average,ANImf,1176
CMC022.B.bin.r.39.fa,1176_1,0.06999999999999995,average,ANImf,1176
ERS12516980.bin.r.19.fa,1176_1,0.06999999999999995,average,ANImf,1176
ERS3395772.bin.r.35.fa,1176_1,0.06999999999999995,average,ANImf,1176
CMC012.B.bin.r.90.fa,1177_1,0.06999999999999995,average,ANImf,1177
CMC015.B.bin.r.9.fa,1177_1,0.06999999999999995,average,ANImf,1177
CMC016.B.bin.r.106.fa,1177_1,0.06999999999999995,average,ANImf,1177
CMC017.B.bin.r.60.fa,1177_1,0.06999999999999995,average,ANImf,1177
CMC023.B.bin.r.33.fa,1177_1,0.06999999999999995,average,ANImf,1177
CMC025.B.bin.r.49.fa,1177_1,0.06999999999999995,average,ANImf,1177
CMC026.B.bin.r.53.fa,1177_1,0.06999999999999995,average,ANImf,1177
CMC042.B.bin.r.74.fa,1177_1,0.06999999999999995,average,ANImf,1177
CM_periimplantitis__SP_123SPT_T016__bin.1.fa,1177_1,0.06999999999999995,average,ANImf,1177
ERS12516962.bin.r.86.fa,1177_1,0.06999999999999995,average,ANImf,1177
ERS12516988.bin.r.34.fa,1177_1,0.06999999999999995,average,ANImf,1177
MGYG000298402.fna,1177_1,0.06999999999999995,average,ANImf,1177
SEQF1385.1.fna,1177_1,0.06999999999999995,average,ANImf,1177
SEQF1497.1.fna,1177_1,0.06999999999999995,average,ANImf,1177
SEQF1911.2.fna,1177_1,0.06999999999999995,average,ANImf,1177
SEQF2053.1.fna,1177_1,0.06999999999999995,average,ANImf,1177
SEQF7198.1.fna,1177_1,0.06999999999999995,average,ANImf,1177
SEQF7199.1.fna,1177_1,0.06999999999999995,average,ANImf,1177
SEQF7200.1.fna,1177_1,0.06999999999999995,average,ANImf,1177
SEQF7201.1.fna,1177_1,0.06999999999999995,average,ANImf,1177
SEQF7202.1.fna,1177_1,0.06999999999999995,average,ANImf,1177
SEQF7203.1.fna,1177_1,0.06999999999999995,average,ANImf,1177
SEQF7204.1.fna,1177_1,0.06999999999999995,average,ANImf,1177
SEQF7205.1.fna,1177_1,0.06999999999999995,average,ANImf,1177
SEQF7206.1.fna,1177_1,0.06999999999999995,average,ANImf,1177
SEQF7207.1.fna,1177_1,0.06999999999999995,average,ANImf,1177
SEQF7208.1.fna,1177_1,0.06999999999999995,average,ANImf,1177
SEQF7209.1.fna,1177_1,0.06999999999999995,average,ANImf,1177
SEQF7210.1.fna,1177_1,0.06999999999999995,average,ANImf,1177
SEQF7211.1.fna,1177_1,0.06999999999999995,average,ANImf,1177
SEQF7212.1.fna,1177_1,0.06999999999999995,average,ANImf,1177
SEQF7213.1.fna,1177_1,0.06999999999999995,average,ANImf,1177
SEQF7214.1.fna,1177_1,0.06999999999999995,average,ANImf,1177
SEQF7215.1.fna,1177_1,0.06999999999999995,average,ANImf,1177
SEQF7216.1.fna,1177_1,0.06999999999999995,average,ANImf,1177
SEQF7217.1.fna,1177_1,0.06999999999999995,average,ANImf,1177
SEQF7218.1.fna,1177_1,0.06999999999999995,average,ANImf,1177
SEQF7219.1.fna,1177_1,0.06999999999999995,average,ANImf,1177
SEQF7220.1.fna,1177_1,0.06999999999999995,average,ANImf,1177
SEQF7221.1.fna,1177_1,0.06999999999999995,average,ANImf,1177
SEQF7222.1.fna,1177_1,0.06999999999999995,average,ANImf,1177
SEQF7223.1.fna,1177_1,0.06999999999999995,average,ANImf,1177
SEQF7224.1.fna,1177_1,0.06999999999999995,average,ANImf,1177
SEQF7225.1.fna,1177_1,0.06999999999999995,average,ANImf,1177
SEQF7226.1.fna,1177_1,0.06999999999999995,average,ANImf,1177
SEQF7227.1.fna,1177_1,0.06999999999999995,average,ANImf,1177
SEQF7228.1.fna,1177_1,0.06999999999999995,average,ANImf,1177
SEQF7229.1.fna,1177_1,0.06999999999999995,average,ANImf,1177
SEQF7230.1.fna,1177_1,0.06999999999999995,average,ANImf,1177
SEQF7231.1.fna,1177_1,0.06999999999999995,average,ANImf,1177
SEQF7232.1.fna,1177_1,0.06999999999999995,average,ANImf,1177
SEQF7233.1.fna,1177_1,0.06999999999999995,average,ANImf,1177
SEQF7234.1.fna,1177_1,0.06999999999999995,average,ANImf,1177
CM_periimplantitis__SP_283SPI_T016__bin.27.fa,1178_1,0.06999999999999995,average,ANImf,1178
MGYG000298111.fna,1178_1,0.06999999999999995,average,ANImf,1178
CM_periimplantitis__SP_101SPI_T016__bin.14.fa,1179_1,0.06999999999999995,average,ANImf,1179
ERS12516977.bin.r.31.fa,1179_1,0.06999999999999995,average,ANImf,1179
ERS12516978.bin.r.19.fa,1179_1,0.06999999999999995,average,ANImf,1179
MGYG000298341.fna,1179_1,0.06999999999999995,average,ANImf,1179
MGYG000299213.fna,1179_1,0.06999999999999995,average,ANImf,1179
ERS12516978.bin.r.29.fa,1180_1,0.06999999999999995,average,ANImf,1180
GWHAPSF00000000.genome.fasta,1180_1,0.06999999999999995,average,ANImf,1180
HMP_2012__SRS018591__bin.39.fa,1180_1,0.06999999999999995,average,ANImf,1180
HMP_2012__SRS051791__bin.20.fa,1180_1,0.06999999999999995,average,ANImf,1180
MGYG000299192.fna,1180_1,0.06999999999999995,average,ANImf,1180
ERSX0004097.bin.r.2.fa,1181_0,0.06999999999999995,average,ANImf,1181
ERS3774435.bin.r.2.fa,1182_0,0.06999999999999995,average,ANImf,1182
MGYG000298400.fna,1183_0,0.06999999999999995,average,ANImf,1183
ERS3774456.bin.r.1.fa,1184_0,0.06999999999999995,average,ANImf,1184
ERS6955109.bin.r.3.fa,1185_1,0.06999999999999995,average,ANImf,1185
ERS6955111.bin.r.5.fa,1185_1,0.06999999999999995,average,ANImf,1185
ERS6955128.bin.r.12.fa,1185_1,0.06999999999999995,average,ANImf,1185
ERS6955130.bin.r.41.fa,1185_1,0.06999999999999995,average,ANImf,1185
ERS6955131.bin.r.12.fa,1185_1,0.06999999999999995,average,ANImf,1185
ERS6955135.bin.r.7.fa,1185_1,0.06999999999999995,average,ANImf,1185
ERS6955138.bin.r.2.fa,1185_1,0.06999999999999995,average,ANImf,1185
ERS6955139.bin.r.14.fa,1185_1,0.06999999999999995,average,ANImf,1185
ERS6955142.bin.r.31.fa,1185_1,0.06999999999999995,average,ANImf,1185
ERS6955144.bin.r.15.fa,1185_1,0.06999999999999995,average,ANImf,1185
ERS6955145.bin.r.6.fa,1185_1,0.06999999999999995,average,ANImf,1185
ERS6955148.bin.r.4.fa,1185_1,0.06999999999999995,average,ANImf,1185
ERS6955158.bin.r.1.fa,1185_1,0.06999999999999995,average,ANImf,1185
ERS6955168.bin.r.1.fa,1185_1,0.06999999999999995,average,ANImf,1185
ERS6955180.bin.r.5.fa,1185_1,0.06999999999999995,average,ANImf,1185
ERS3774383.bin.r.2.fa,1186_1,0.06999999999999995,average,ANImf,1186
ERS3774390.bin.r.3.fa,1186_1,0.06999999999999995,average,ANImf,1186
ERS4545903.bin.r.2.fa,1186_1,0.06999999999999995,average,ANImf,1186
BritoIL_2016__WL.39.SA__bin.1.fa,1187_1,0.06999999999999995,average,ANImf,1187
CMC003.B.bin.r.16.fa,1187_1,0.06999999999999995,average,ANImf,1187
CMC004.B.bin.r.30.fa,1187_1,0.06999999999999995,average,ANImf,1187
CMC005.B.bin.r.41.fa,1187_1,0.06999999999999995,average,ANImf,1187
CMC006.B.bin.r.72.fa,1187_1,0.06999999999999995,average,ANImf,1187
CMC008.B.bin.r.63.fa,1187_1,0.06999999999999995,average,ANImf,1187
CMC009.A.bin.r.57.fa,1187_1,0.06999999999999995,average,ANImf,1187
CMC009.B.bin.r.46.fa,1187_1,0.06999999999999995,average,ANImf,1187
CMC011.B.bin.r.11.fa,1187_1,0.06999999999999995,average,ANImf,1187
CMC012.B.bin.r.93.fa,1187_1,0.06999999999999995,average,ANImf,1187
CMC013.B.bin.r.24.fa,1187_1,0.06999999999999995,average,ANImf,1187
CMC015.B.bin.r.16.fa,1187_1,0.06999999999999995,average,ANImf,1187
CMC017.B.bin.r.34.fa,1187_1,0.06999999999999995,average,ANImf,1187
CMC020.B.bin.r.23.fa,1187_1,0.06999999999999995,average,ANImf,1187
CMC021.B.bin.r.27.fa,1187_1,0.06999999999999995,average,ANImf,1187
CMC022.B.bin.r.70.fa,1187_1,0.06999999999999995,average,ANImf,1187
CMC023.A.bin.r.39.fa,1187_1,0.06999999999999995,average,ANImf,1187
CMC023.B.bin.r.61.fa,1187_1,0.06999999999999995,average,ANImf,1187
CMC024.B.bin.r.100.fa,1187_1,0.06999999999999995,average,ANImf,1187
CMC025.B.bin.r.38.fa,1187_1,0.06999999999999995,average,ANImf,1187
CMC026.B.bin.r.14.fa,1187_1,0.06999999999999995,average,ANImf,1187
CMC027.B.bin.r.25.fa,1187_1,0.06999999999999995,average,ANImf,1187
CMC028.B.bin.r.43.fa,1187_1,0.06999999999999995,average,ANImf,1187
CMC029.B.bin.r.26.fa,1187_1,0.06999999999999995,average,ANImf,1187
CMC031.B.bin.r.31.fa,1187_1,0.06999999999999995,average,ANImf,1187
CMC033.B.bin.r.75.fa,1187_1,0.06999999999999995,average,ANImf,1187
CMC035.B.bin.r.80.fa,1187_1,0.06999999999999995,average,ANImf,1187
CMC036.B.bin.r.11.fa,1187_1,0.06999999999999995,average,ANImf,1187
CMC038.A.bin.r.97.fa,1187_1,0.06999999999999995,average,ANImf,1187
CMC038.B.bin.r.129.fa,1187_1,0.06999999999999995,average,ANImf,1187
CMC045.B.bin.r.21.fa,1187_1,0.06999999999999995,average,ANImf,1187
CMC046.B.bin.r.25.fa,1187_1,0.06999999999999995,average,ANImf,1187
CM_periimplantitis__SP_101SPI_T016__bin.11.fa,1187_1,0.06999999999999995,average,ANImf,1187
CM_periimplantitis__SP_164SPT_T016__bin.14.fa,1187_1,0.06999999999999995,average,ANImf,1187
CM_periimplantitis__SP_186SPI_T016_R__bin.2.fa,1187_1,0.06999999999999995,average,ANImf,1187
CM_periimplantitis__SP_242SPT_T016_R__bin.2.fa,1187_1,0.06999999999999995,average,ANImf,1187
CM_periimplantitis__SP_288SPT_T016__bin.4.fa,1187_1,0.06999999999999995,average,ANImf,1187
CM_periimplantitis__SP_345SPT_T016__bin.6.fa,1187_1,0.06999999999999995,average,ANImf,1187
CM_periimplantitis__SP_602SPI_T016__bin.5.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS11702740.bin.r.1.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS11702746.bin.r.3.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS11702762.bin.r.2.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS11702765.bin.r.4.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS11702778.bin.r.3.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS11702782.bin.r.5.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS11702788.bin.r.1.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS11702800.bin.r.2.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS11702804.bin.r.2.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS11702811.bin.r.2.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS11702813.bin.r.1.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS1202868.bin.r.7.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS1202883.bin.r.15.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS12516934.bin.r.15.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS12516938.bin.r.3.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS12516940.bin.r.22.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS12516941.bin.r.7.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS12516942.bin.r.9.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS12516946.bin.r.11.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS12516949.bin.r.9.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS12516952.bin.r.20.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS12516956.bin.r.2.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS12516960.bin.r.24.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS12516962.bin.r.38.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS12516963.bin.r.6.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS12516964.bin.r.3.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS12516965.bin.r.7.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS12516973.bin.r.16.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS12516976.bin.r.38.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS12516977.bin.r.29.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS12516978.bin.r.56.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS12516981.bin.r.15.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS12516982.bin.r.9.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS12516983.bin.r.23.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS12516985.bin.r.12.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS12516987.bin.r.16.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS12516988.bin.r.35.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS12516989.bin.r.5.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS12516992.bin.r.13.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS2985749.bin.r.5.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS2985752.bin.r.6.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS2985755.bin.r.3.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS2985758.bin.r.2.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS2985762.bin.r.1.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS2985767.bin.r.4.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS3395764.bin.r.14.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS3395765.bin.r.9.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS3395766.bin.r.6.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS3395767.bin.r.12.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS3395768.bin.r.10.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS3395769.bin.r.18.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS3395770.bin.r.5.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS3395771.bin.r.15.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS3774438.bin.r.2.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS3774485.bin.r.22.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS3774486.bin.r.5.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS3774487.bin.r.6.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS3774488.bin.r.14.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS3774489.bin.r.19.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS3774490.bin.r.23.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS3774491.bin.r.2.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS3774492.bin.r.8.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS4042431.bin.r.14.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS4042435.bin.r.5.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS6256688.bin.r.2.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS6256691.bin.r.6.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERS6636085.bin.r.2.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERSX0002001.bin.r.49.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERSX0003001.bin.r.1.fa,1187_1,0.06999999999999995,average,ANImf,1187
ERSX0004081.bin.r.1.fa,1187_1,0.06999999999999995,average,ANImf,1187
GWHAPYW00000000.genome.fasta,1187_1,0.06999999999999995,average,ANImf,1187
GWHAQQX00000000.genome.fasta,1187_1,0.06999999999999995,average,ANImf,1187
GWHAQXI00000000.genome.fasta,1187_1,0.06999999999999995,average,ANImf,1187
GWHAQYO00000000.genome.fasta,1187_1,0.06999999999999995,average,ANImf,1187
GWHAQZX00000000.genome.fasta,1187_1,0.06999999999999995,average,ANImf,1187
HMP_2012__SRS011098__bin.17.fa,1187_1,0.06999999999999995,average,ANImf,1187
HMP_2012__SRS011152__bin.46.fa,1187_1,0.06999999999999995,average,ANImf,1187
HMP_2012__SRS011255__bin.43.fa,1187_1,0.06999999999999995,average,ANImf,1187
HMP_2012__SRS011343__bin.32.fa,1187_1,0.06999999999999995,average,ANImf,1187
HMP_2012__SRS012285__bin.32.fa,1187_1,0.06999999999999995,average,ANImf,1187
HMP_2012__SRS013170__bin.23.fa,1187_1,0.06999999999999995,average,ANImf,1187
HMP_2012__SRS013533__bin.17.fa,1187_1,0.06999999999999995,average,ANImf,1187
HMP_2012__SRS013723__bin.24.fa,1187_1,0.06999999999999995,average,ANImf,1187
HMP_2012__SRS013945__bin.1.fa,1187_1,0.06999999999999995,average,ANImf,1187
HMP_2012__SRS013949__bin.21.fa,1187_1,0.06999999999999995,average,ANImf,1187
HMP_2012__SRS014578__bin.8.fa,1187_1,0.06999999999999995,average,ANImf,1187
HMP_2012__SRS014894__bin.18.fa,1187_1,0.06999999999999995,average,ANImf,1187
HMP_2012__SRS015063__bin.27.fa,1187_1,0.06999999999999995,average,ANImf,1187
HMP_2012__SRS015470__bin.45.fa,1187_1,0.06999999999999995,average,ANImf,1187
HMP_2012__SRS015650__bin.17.fa,1187_1,0.06999999999999995,average,ANImf,1187
HMP_2012__SRS015755__bin.10.fa,1187_1,0.06999999999999995,average,ANImf,1187
HMP_2012__SRS015899__bin.29.fa,1187_1,0.06999999999999995,average,ANImf,1187
HMP_2012__SRS016092__bin.25.fa,1187_1,0.06999999999999995,average,ANImf,1187
HMP_2012__SRS016360__bin.29.fa,1187_1,0.06999999999999995,average,ANImf,1187
HMP_2012__SRS017025__bin.8.fa,1187_1,0.06999999999999995,average,ANImf,1187
HMP_2012__SRS017139__bin.10.fa,1187_1,0.06999999999999995,average,ANImf,1187
HMP_2012__SRS017227__bin.55.fa,1187_1,0.06999999999999995,average,ANImf,1187
HMP_2012__SRS017304__bin.14.fa,1187_1,0.06999999999999995,average,ANImf,1187
HMP_2012__SRS017445__bin.13.fa,1187_1,0.06999999999999995,average,ANImf,1187
HMP_2012__SRS017511__bin.32.fa,1187_1,0.06999999999999995,average,ANImf,1187
HMP_2012__SRS017814__bin.22.fa,1187_1,0.06999999999999995,average,ANImf,1187
HMP_2012__SRS018157__bin.10.fa,1187_1,0.06999999999999995,average,ANImf,1187
HMP_2012__SRS018394__bin.39.fa,1187_1,0.06999999999999995,average,ANImf,1187
HMP_2012__SRS018443__bin.56.fa,1187_1,0.06999999999999995,average,ANImf,1187
HMP_2012__SRS018573__bin.15.fa,1187_1,0.06999999999999995,average,ANImf,1187
HMP_2012__SRS018665__bin.21.fa,1187_1,0.06999999999999995,average,ANImf,1187
HMP_2012__SRS018975__bin.21.fa,1187_1,0.06999999999999995,average,ANImf,1187
HMP_2012__SRS019077__bin.24.fa,1187_1,0.06999999999999995,average,ANImf,1187
HMP_2012__SRS019128__bin.15.fa,1187_1,0.06999999999999995,average,ANImf,1187
HMP_2012__SRS019225__bin.1.fa,1187_1,0.06999999999999995,average,ANImf,1187
HMP_2012__SRS019333__bin.13.fa,1187_1,0.06999999999999995,average,ANImf,1187
HMP_2012__SRS019980__bin.25.fa,1187_1,0.06999999999999995,average,ANImf,1187
HMP_2012__SRS020226__bin.37.fa,1187_1,0.06999999999999995,average,ANImf,1187
HMP_2012__SRS021477__bin.14.fa,1187_1,0.06999999999999995,average,ANImf,1187
HMP_2012__SRS022536__bin.34.fa,1187_1,0.06999999999999995,average,ANImf,1187
HMP_2012__SRS022719__bin.31.fa,1187_1,0.06999999999999995,average,ANImf,1187
HMP_2012__SRS022725__bin.28.fa,1187_1,0.06999999999999995,average,ANImf,1187
