Contig	Operon	Start	End	Prediction	Complete_Interference	Complete_Adaptation	Best_type	Best_score	Genes	Positions	E-values	CoverageSeq	CoverageHMM	Strand_Interference	Strand_Adaptation	Oral_site	Industry	BinID	out_type
NODE_12347_length_2170_cov_10.731442	NODE_12347_length_2170_cov_10.731442@1	214	954	False	0%		III-A	1	['AbiEii_0_CAS-III']	[1]	['4.20e-03']	[0.607]	[0.472]			modern_calculus	industrial	ERS3774490.bin.r.8	putative
NODE_19359_length_1551_cov_9.092246	NODE_19359_length_1551_cov_9.092246@1	5	325	False	0%	0%	I-A	0	['CasR_0_CAS-I-II-III-IV-V-VI']	[1]	['1.20e-04']	[0.561]	[0.303]			modern_calculus	industrial	ERS3774490.bin.r.8	putative
NODE_1849_length_7985_cov_10.156116	NODE_1849_length_7985_cov_10.156116@1	5250	6272	False	0%		III-A	1	['AbiEii_0_CAS-III']	[7]	['2.40e-04']	[0.396]	[0.539]			modern_calculus	industrial	ERS3774490.bin.r.8	putative
NODE_5571_length_3791_cov_10.398822	NODE_5571_length_3791_cov_10.398822@1	190	2079	False	0%		III-A	1	['AbiEii_0_CAS-III']	[2]	['3.70e-06']	[0.414]	[0.595]			modern_calculus	industrial	ERS3774490.bin.r.8	putative
NODE_13753_length_2002_cov_10.670262	NODE_13753_length_2002_cov_10.670262@1	9	953	False	0%		III-A	1	['AbiEii_0_CAS-III']	[1]	['3.40e-06']	[0.349]	[0.38]			modern_calculus	industrial	ERS3774490.bin.r.8	putative
NODE_5271_length_3940_cov_14.444273	NODE_5271_length_3940_cov_14.444273@1	241	609	False	0%	0%	I-A	0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[1]	['4.30e-17']	[0.659]	[0.754]			modern_calculus	industrial	ERS3774490.bin.r.8	putative
NODE_6649_length_3356_cov_12.929718	NODE_6649_length_3356_cov_12.929718@1	3	1735	False	0%		III-A	1	['AbiEii_0_CAS-III', 'AbiEii_0_CAS-III']	[1, 2]	['3.40e-06', '1.20e-04']	[0.469, 0.356]	[0.384, 0.349]			modern_calculus	industrial	ERS3774490.bin.r.8	putative
NODE_822_length_14332_cov_13.181691	NODE_822_length_14332_cov_13.181691@1	9162	10691	False	14%	0%	I-A	2	['Cas3_0_CAS-I']	[9]	['6.30e-08']	[0.396]	[0.575]	-1		modern_calculus	industrial	ERS3774490.bin.r.8	putative
NODE_2078_length_7364_cov_10.065125	NODE_2078_length_7364_cov_10.065125@1	4446	5183	False	0%		III-A	1	['AbiEii_0_CAS-III']	[7]	['1.30e-08']	[0.516]	[0.419]			modern_calculus	industrial	ERS3774490.bin.r.8	putative
NODE_4642_length_4289_cov_10.419225	NODE_4642_length_4289_cov_10.419225@1	3382	4227	False	0%		III-A	1	['AbiEii_0_CAS-III']	[4]	['3.80e-03']	[0.472]	[0.451]			modern_calculus	industrial	ERS3774490.bin.r.8	putative
NODE_3156_length_5561_cov_9.438612	NODE_3156_length_5561_cov_9.438612@1	24	500	False	0%	0%	I-A	0	['CasR_1_CAS-I-II-III-IV-V-VI']	[1]	['1.30e-05']	[0.673]	[0.33]			modern_calculus	industrial	ERS3774490.bin.r.8	putative
NODE_7819_length_3003_cov_10.867707	NODE_7819_length_3003_cov_10.867707@1	2224	2949	False	0%		III-A	1	['AbiEii_0_CAS-III']	[4]	['6.90e-08']	[0.405]	[0.331]			modern_calculus	industrial	ERS3774490.bin.r.8	putative
NODE_3818_length_4891_cov_5.870347	NODE_3818_length_4891_cov_5.870347@1	1165	1713	False	0%	0%	I-B	4	['Csa5gr11_1_CAS-III-B']	[2]	['3.70e-03']	[0.432]	[0.552]			modern_calculus	industrial	ERS3774490.bin.r.9	putative
NODE_1488_length_9436_cov_6.963117	NODE_1488_length_9436_cov_6.963117@1	7127	8116	False	0%		III-A	1	['AbiEii_0_CAS-III']	[8]	['7.20e-05']	[0.312]	[0.349]			modern_calculus	industrial	ERS3774490.bin.r.9	putative
NODE_6706_length_3336_cov_8.005181	NODE_6706_length_3336_cov_8.005181@1	916	2040	False	0%		III-A	1	['AbiEii_0_CAS-III']	[2]	['3.00e-05']	[0.435]	[0.542]			modern_calculus	industrial	ERS3774490.bin.r.9	putative
NODE_9668_length_2588_cov_7.646269	NODE_9668_length_2588_cov_7.646269@1	2288	2587	False	0%	0%	I-A	0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[3]	['3.50e-08']	[0.56]	[0.475]			modern_calculus	industrial	ERS3774490.bin.r.9	putative
NODE_29566_length_1128_cov_5.976701	NODE_29566_length_1128_cov_5.976701@1	2	1126	False	17%	50%	I-E	6	['Cas1_0_IE', 'Cas6e_2_CAS-I-II-III-IV-V-VI']	[1, 2]	['1.80e-106', '6.40e-19']	[0.963, 0.926]	[0.963, 0.302]	-1	-1	modern_calculus	industrial	ERS3774490.bin.r.9	putative
NODE_5914_length_3640_cov_6.375453	NODE_5914_length_3640_cov_6.375453@1	2565	3416	False	0%		III-A	1	['AbiEii_0_CAS-III']	[4]	['7.00e-07']	[0.331]	[0.345]			modern_calculus	industrial	ERS3774490.bin.r.9	putative
NODE_1779_length_8242_cov_6.565653	NODE_1779_length_8242_cov_6.565653@1	5895	7910	False	20%		IV-A1	2	['Csf4_0_IVA']	[9]	['1.80e-52']	[0.912]	[0.92]	-1		modern_calculus	industrial	ERS3774490.bin.r.9	putative
NODE_16952_length_1712_cov_7.096560	NODE_16952_length_1712_cov_7.096560@1	160	921	False	0%		III-A	1	['AbiEii_0_CAS-III']	[2]	['3.20e-10']	[0.575]	[0.504]			modern_calculus	industrial	ERS3774490.bin.r.9	putative
NODE_7481_length_3098_cov_6.175485	NODE_7481_length_3098_cov_6.175485@1	2062	2754	False	0%	0%	I-A	0	['DEDDh_0_CAS-I-II-III-IV-V-VI']	[3]	['1.50e-29']	[0.714]	[0.981]			modern_calculus	industrial	ERS3774490.bin.r.9	putative
NODE_4362_length_4465_cov_5.681179	NODE_4362_length_4465_cov_5.681179@1	1466	2059	False	0%	0%	I-A	0	['DEDDh_0_CAS-I-II-III-IV-V-VI']	[2]	['8.40e-10']	[0.783]	[0.912]			modern_calculus	industrial	ERS3774490.bin.r.9	putative
NODE_8091_length_2942_cov_6.874264	NODE_8091_length_2942_cov_6.874264@1	2	742	False	0%		III-B	1	['htpX_0_CAS-III-B']	[1]	['2.80e-13']	[0.628]	[0.466]			modern_calculus	industrial	ERS3774490.bin.r.9	putative
NODE_7106_length_3209_cov_7.275523	NODE_7106_length_3209_cov_7.275523@1	2197	3207	False	0%		III-A	1	['AbiEii_0_CAS-III']	[3]	['3.80e-07']	[0.306]	[0.356]			modern_calculus	industrial	ERS3774490.bin.r.9	putative
NODE_1001_length_12461_cov_6.509431	NODE_1001_length_12461_cov_6.509431@1	9375	10214	False	0%	0%	I-A	0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[9]	['7.60e-05']	[0.4]	[0.915]			modern_calculus	industrial	ERS3774490.bin.r.9	putative
NODE_10853_length_2385_cov_6.325751	NODE_10853_length_2385_cov_6.325751@1	2	1249	False	14%	0%	I-A	2	['Cas3_0_CAS-I']	[1]	['6.10e-06']	[0.404]	[0.473]	1		modern_calculus	industrial	ERS3774490.bin.r.9	putative
NODE_14447_length_1930_cov_5.166933	NODE_14447_length_1930_cov_5.166933@1	1066	1929	False	0%	0%	I-A	0	['CasR_1_CAS-I-II-III-IV-V-VI']	[2]	['2.20e-04']	[0.326]	[0.422]			modern_calculus	industrial	ERS3774490.bin.r.9	putative
NODE_225_length_29703_cov_22.939996	NODE_225_length_29703_cov_22.939996@1	3907	6052	False	20%	0%	I-D	4	['Cas3_1_CAS-I-D', 'WYL_0_CAS-I-II-III-IV-V-VI']	[2, 4]	['2.30e-03', '1.20e-20']	[0.405, 0.413]	[0.314, 0.396]	-1		modern_calculus	industrial	ERS3774491.bin.r.10	putative
NODE_518_length_18141_cov_20.769158	NODE_518_length_18141_cov_20.769158@1	13971	14423	False	0%	0%	I-A	0	['CasR_0_CAS-I-II-III-IV-V-VI']	[13]	['4.90e-06']	[0.556]	[0.424]			modern_calculus	industrial	ERS3774491.bin.r.10	putative
NODE_77_length_55570_cov_24.368513	NODE_77_length_55570_cov_24.368513@1	17545	18624	False	0%		III-A	1	['AbiEii_0_CAS-III']	[19]	['3.30e-04']	[0.403]	[0.493]			modern_calculus	industrial	ERS3774491.bin.r.10	putative
NODE_195_length_31199_cov_25.351336	NODE_195_length_31199_cov_25.351336@2	30188	30937	False	0%		III-A	1	['AbiEii_0_CAS-III']	[31]	['1.30e-07']	[0.408]	[0.345]			modern_calculus	industrial	ERS3774491.bin.r.10	putative
NODE_85_length_50988_cov_23.935464	NODE_85_length_50988_cov_23.935464@1	36386	37093	False	0%		III-A	1	['AbiEii_0_CAS-III']	[28]	['2.10e-04']	[0.394]	[0.306]			modern_calculus	industrial	ERS3774491.bin.r.10	putative
NODE_48_length_64715_cov_21.895376	NODE_48_length_64715_cov_21.895376@2	16479	18539	False	14%	0%	I-A	2	['Cas3_0_CAS-I']	[20]	['1.10e-10']	[0.431]	[0.861]	1		modern_calculus	industrial	ERS3774491.bin.r.10	putative
NODE_2919_length_6649_cov_21.055657	NODE_2919_length_6649_cov_21.055657@1	5923	6648	False	0%		III-A	1	['AbiEii_0_CAS-III']	[8]	['2.60e-06']	[0.628]	[0.525]			modern_calculus	industrial	ERS3774491.bin.r.10	putative
NODE_119_length_41226_cov_24.720993	NODE_119_length_41226_cov_24.720993@1	19229	19945	False	0%		III-A	1	['AbiEii_0_CAS-III']	[22]	['5.20e-04']	[0.439]	[0.366]			modern_calculus	industrial	ERS3774491.bin.r.10	putative
NODE_99_length_47162_cov_25.605218	NODE_99_length_47162_cov_25.605218@1	24424	25428	False	0%		III-A	1	['Can2_Card1_17_CAS-III']	[26]	['4.20e-06']	[0.543]	[0.463]			modern_calculus	industrial	ERS3774491.bin.r.10	putative
NODE_169_length_33800_cov_25.184294	NODE_169_length_33800_cov_25.184294@1	7549	8451	False	20%	0%	I-F	2.1	['Cas5f_0_CAS-I-F']	[9]	['3.50e-04']	[0.332]	[0.398]	-1		modern_calculus	industrial	ERS3774491.bin.r.10	putative
NODE_95_length_48460_cov_20.949633	NODE_95_length_48460_cov_20.949633@3	35594	36244	False	0%		III-A	1	['AbiEii_0_CAS-III']	[29]	['3.40e-04']	[0.553]	[0.408]			modern_calculus	industrial	ERS3774491.bin.r.10	putative
NODE_48_length_64715_cov_21.895376	NODE_48_length_64715_cov_21.895376@4	55191	61765	False	0%		III-A	1	['DEDDh_0_CAS-I-II-III-IV-V-VI', 'AbiEii_0_CAS-III', 'AbiEii_0_CAS-III']	[56, 57, 61]	['3.10e-09', '2.50e-06', '4.30e-08']	[0.827, 0.364, 0.329]	[0.825, 0.356, 0.394]			modern_calculus	industrial	ERS3774491.bin.r.10	putative
NODE_1669_length_9292_cov_24.805673	NODE_1669_length_9292_cov_24.805673@1	6847	8538	False	0%		III-A	1	['AbiEii_0_CAS-III']	[9]	['1.90e-03']	[0.31]	[0.56]			modern_calculus	industrial	ERS3774491.bin.r.10	putative
NODE_195_length_31199_cov_25.351336	NODE_195_length_31199_cov_25.351336@1	18869	19585	False	0%	0%	I-A	0	['WYL_0_CAS-I-II-III-IV-V-VI']	[19]	['2.60e-62']	[0.946]	[0.712]			modern_calculus	industrial	ERS3774491.bin.r.10	putative
NODE_48_length_64715_cov_21.895376	NODE_48_length_64715_cov_21.895376@3	26991	31010	False	20%		IV-A1	2	['Csa3_1_CAS-I-II-III-IV-V-VI', 'Csf4_0_IVA']	[30, 33]	['9.70e-03', '1.60e-55']	[0.529, 0.932]	[0.466, 0.91]	-1		modern_calculus	industrial	ERS3774491.bin.r.10	putative
NODE_27_length_82316_cov_21.388288	NODE_27_length_82316_cov_21.388288@1	7518	8432	False	0%	0%	I-A	0	['WYL_0_CAS-I-II-III-IV-V-VI']	[7]	['6.20e-21']	[0.613]	[0.591]			modern_calculus	industrial	ERS3774491.bin.r.10	putative
NODE_173_length_33656_cov_24.166870	NODE_173_length_33656_cov_24.166870@1	3364	5184	False	20%		IV-D	4	['RecD_0_IVD']	[5]	['7.40e-42']	[0.511]	[0.404]	-1		modern_calculus	industrial	ERS3774491.bin.r.10	putative
NODE_1088_length_12006_cov_23.692160	NODE_1088_length_12006_cov_23.692160@1	4301	6541	False	14%	0%	I-A	2	['Cas3_1_CAS-I']	[5]	['2.60e-52']	[0.446]	[0.47]	-1		modern_calculus	industrial	ERS3774491.bin.r.10	putative
NODE_144_length_37005_cov_21.806225	NODE_144_length_37005_cov_21.806225@1	12456	13094	False	0%	0%	I-A	0	['DEDDh_0_CAS-I-II-III-IV-V-VI']	[12]	['1.40e-24']	[0.822]	[0.994]			modern_calculus	industrial	ERS3774491.bin.r.10	putative
NODE_326_length_23153_cov_22.699844	NODE_326_length_23153_cov_22.699844@1	9352	10107	False	0%		III-A	1	['AbiEii_0_CAS-III']	[12]	['1.50e-05']	[0.357]	[0.401]			modern_calculus	industrial	ERS3774491.bin.r.10	putative
NODE_983_length_12789_cov_23.649442	NODE_983_length_12789_cov_23.649442@1	10071	10880	False	0%		III-A	1	['AbiEii_0_CAS-III']	[14]	['5.70e-03']	[0.389]	[0.356]			modern_calculus	industrial	ERS3774491.bin.r.10	putative
NODE_60_length_60829_cov_24.013229	NODE_60_length_60829_cov_24.013229@2	59210	60292	False	0%		III-A	1	['Csx1_3_CAS-III']	[58]	['1.30e-67']	[0.543]	[0.995]			modern_calculus	industrial	ERS3774491.bin.r.10	putative
NODE_85_length_50988_cov_23.935464	NODE_85_length_50988_cov_23.935464@2	44675	45481	False	0%		III-A	1	['AbiEii_0_CAS-III']	[37]	['5.50e-07']	[0.335]	[0.31]			modern_calculus	industrial	ERS3774491.bin.r.10	putative
NODE_73_length_55791_cov_20.783264	NODE_73_length_55791_cov_20.783264@1	1543	2289	False	0%		III-A	1	['AbiEii_0_CAS-III']	[3]	['1.00e-09']	[0.614]	[0.514]			modern_calculus	industrial	ERS3774491.bin.r.10	putative
NODE_95_length_48460_cov_20.949633	NODE_95_length_48460_cov_20.949633@1	15654	16376	False	0%		III-A	1	['AbiEii_0_CAS-III']	[10]	['5.00e-05']	[0.448]	[0.366]			modern_calculus	industrial	ERS3774491.bin.r.10	putative
NODE_241_length_28677_cov_20.879498	NODE_241_length_28677_cov_20.879498@1	25700	26413	False	0%	0%	I-A	0	['DEDDh_0_CAS-I-II-III-IV-V-VI']	[26]	['7.60e-38']	[0.71]	[0.994]			modern_calculus	industrial	ERS3774491.bin.r.10	putative
NODE_144_length_37005_cov_21.806225	NODE_144_length_37005_cov_21.806225@2	19806	20258	False	14%	0%	I-A	4	['Csa5gr11_9_CAS-I-A']	[21]	['2.80e-03']	[0.377]	[0.313]	1		modern_calculus	industrial	ERS3774491.bin.r.10	putative
NODE_89_length_49509_cov_23.936325	NODE_89_length_49509_cov_23.936325@1	32462	34075	False	0%		III-A	1	['AbiEii_0_CAS-III']	[22]	['7.50e-05']	[0.314]	[0.433]			modern_calculus	industrial	ERS3774491.bin.r.10	putative
NODE_934_length_13072_cov_22.448721	NODE_934_length_13072_cov_22.448721@1	2764	3096	False	0%	0%	I-A	0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[4]	['1.70e-17']	[0.847]	[0.864]			modern_calculus	industrial	ERS3774491.bin.r.10	putative
NODE_165_length_35021_cov_19.894355	NODE_165_length_35021_cov_19.894355@1	17042	18112	False	0%		III-A	1	['AbiEii_0_CAS-III']	[15]	['5.00e-04']	[0.51]	[0.655]			modern_calculus	industrial	ERS3774491.bin.r.10	putative
NODE_72_length_56082_cov_24.716333	NODE_72_length_56082_cov_24.716333@1	6795	7172	False	0%	0%	I-A	1	['Csx20_0_CAS-I-III']	[8]	['1.50e-10']	[0.651]	[0.634]			modern_calculus	industrial	ERS3774491.bin.r.10	putative
NODE_22_length_94859_cov_22.234716	NODE_22_length_94859_cov_22.234716@1	81223	82236	False	0%	0%	I-A	0	['PD_DExK_0_CAS-I-II-III-IV-V-VI']	[76]	['9.80e-56']	[0.568]	[1.0]			modern_calculus	industrial	ERS3774491.bin.r.10	putative
NODE_95_length_48460_cov_20.949633	NODE_95_length_48460_cov_20.949633@2	29894	30685	False	0%		III-A	1	['AbiEii_0_CAS-III']	[23]	['4.70e-06']	[0.36]	[0.342]			modern_calculus	industrial	ERS3774491.bin.r.10	putative
NODE_48_length_64715_cov_21.895376	NODE_48_length_64715_cov_21.895376@1	7125	8429	False	14%	0%	I-A	2	['Cas3_0_CAS-I']	[8]	['3.10e-08']	[0.57]	[0.703]	1		modern_calculus	industrial	ERS3774491.bin.r.10	putative
NODE_77_length_55570_cov_24.368513	NODE_77_length_55570_cov_24.368513@2	43274	48760	False	0%		IV-B	3	['CysH_0_IVB', 'AbiEii_0_CAS-III']	[42, 46]	['8.40e-16', '4.70e-05']	[0.562, 0.324]	[0.663, 0.44]			modern_calculus	industrial	ERS3774491.bin.r.10	putative
NODE_655_length_15751_cov_23.274656	NODE_655_length_15751_cov_23.274656@1	2376	3077	False	0%		III-A	1	['AbiEii_0_CAS-III']	[4]	['3.90e-04']	[0.534]	[0.433]			modern_calculus	industrial	ERS3774491.bin.r.10	putative
NODE_1202_length_11362_cov_39.977005	NODE_1202_length_11362_cov_39.977005@1	83	901	False	0%		III-A	1	['AbiEii_0_CAS-III']	[1]	['1.90e-06']	[0.414]	[0.394]			modern_calculus	industrial	ERS3774491.bin.r.11	putative
NODE_3672_length_5807_cov_35.226530	NODE_3672_length_5807_cov_35.226530@1	4217	4936	False	0%		III-A	1	['AbiEii_0_CAS-III']	[5]	['1.60e-04']	[0.383]	[0.313]			modern_calculus	industrial	ERS3774491.bin.r.11	putative
NODE_18020_length_1802_cov_40.919863	NODE_18020_length_1802_cov_40.919863@1	423	1148	False	0%	0%	I-A	0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[1]	['3.10e-05']	[0.343]	[0.576]			modern_calculus	industrial	ERS3774491.bin.r.11	putative
NODE_5372_length_4546_cov_51.173013	NODE_5372_length_4546_cov_51.173013@1	500	1339	False	0%		III-A	1	['AbiEii_0_CAS-III']	[2]	['3.40e-10']	[0.65]	[0.606]			modern_calculus	industrial	ERS3774491.bin.r.11	putative
NODE_2060_length_8196_cov_39.757278	NODE_2060_length_8196_cov_39.757278@1	6086	6799	False	0%	0%	I-A	0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[6]	['5.30e-09']	[0.374]	[0.822]			modern_calculus	industrial	ERS3774491.bin.r.11	putative
NODE_292_length_25641_cov_41.361565	NODE_292_length_25641_cov_41.361565@1	9688	10323	False	0%	0%	I-A	0	['CasR_1_CAS-I-II-III-IV-V-VI']	[11]	['1.10e-06']	[0.349]	[0.312]			modern_calculus	industrial	ERS3774491.bin.r.11	putative
NODE_566_length_17280_cov_43.205922	NODE_566_length_17280_cov_43.205922@1	3643	4287	False	0%	0%	I-A	0	['CasR_0_CAS-I-II-III-IV-V-VI']	[4]	['8.00e-04']	[0.316]	[0.343]			modern_calculus	industrial	ERS3774491.bin.r.11	putative
NODE_5558_length_4447_cov_39.974727	NODE_5558_length_4447_cov_39.974727@1	130	2661	False	20%	0%	I-D	4	['Cas3_0_CAS-I-D']	[2]	['2.50e-10']	[0.322]	[0.382]	-1		modern_calculus	industrial	ERS3774491.bin.r.11	putative
NODE_5677_length_4387_cov_33.228994	NODE_5677_length_4387_cov_33.228994@1	1640	3575	False	0%	0%	I-A	0	['WYL_0_CAS-I-II-III-IV-V-VI', 'WYL_0_CAS-I-II-III-IV-V-VI']	[3, 4]	['1.80e-32', '1.20e-35']	[0.914, 0.969]	[0.965, 0.984]			modern_calculus	industrial	ERS3774491.bin.r.11	putative
NODE_22047_length_1512_cov_51.538092	NODE_22047_length_1512_cov_51.538092@1	1	1086	False	0%		III-A	1	['AbiEii_0_CAS-III']	[1]	['2.40e-03']	[0.304]	[0.394]			modern_calculus	industrial	ERS3774491.bin.r.11	putative
NODE_4939_length_4806_cov_32.060829	NODE_4939_length_4806_cov_32.060829@1	1703	2497	False	0%		III-A	1	['AbiEii_0_CAS-III']	[4]	['3.60e-04']	[0.351]	[0.32]			modern_calculus	industrial	ERS3774491.bin.r.11	putative
NODE_2667_length_7026_cov_37.707216	NODE_2667_length_7026_cov_37.707216@1	2764	3063	False	0%	0%	I-A	0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[5]	['8.30e-05']	[0.37]	[0.314]			modern_calculus	industrial	ERS3774491.bin.r.11	putative
NODE_6673_length_3934_cov_48.182263	NODE_6673_length_3934_cov_48.182263@1	3	1445	False	0%		III-A	1	['AbiEii_0_CAS-III']	[1]	['9.50e-14']	[0.451]	[0.437]			modern_calculus	industrial	ERS3774491.bin.r.11	putative
NODE_921_length_13187_cov_43.439842	NODE_921_length_13187_cov_43.439842@1	5981	6835	False	0%		III-A	1	['AbiEii_0_CAS-III']	[7]	['4.00e-06']	[0.386]	[0.37]			modern_calculus	industrial	ERS3774491.bin.r.11	putative
NODE_4851_length_4858_cov_39.780970	NODE_4851_length_4858_cov_39.780970@1	125	4800	False	0%		III-D	3	['CorA_1_CAS-III-D', 'Unk_01_1_CAS-III-D', 'CasR_0_CAS-III-D']	[1, 2, 3]	['1.60e-224', '9.10e-46', '9.70e-121']	[0.974, 0.664, 0.933]	[0.947, 0.775, 0.988]			modern_calculus	industrial	ERS3774491.bin.r.11	putative
NODE_4612_length_5007_cov_36.159128	NODE_4612_length_5007_cov_36.159128@1	2765	3925	False	0%		III-A	1	['AbiEii_0_CAS-III']	[3]	['2.30e-06']	[0.439]	[0.535]			modern_calculus	industrial	ERS3774491.bin.r.11	putative
NODE_7640_length_3571_cov_37.298066	NODE_7640_length_3571_cov_37.298066@1	2014	3570	False	0%		III-A	1	['AbiEii_0_CAS-III']	[4]	['2.80e-04']	[0.349]	[0.366]			modern_calculus	industrial	ERS3774491.bin.r.11	putative
NODE_3730_length_5742_cov_32.835414	NODE_3730_length_5742_cov_32.835414@1	4940	5338	False	0%	0%	I-A	0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[7]	['2.20e-03']	[0.398]	[0.398]			modern_calculus	industrial	ERS3774491.bin.r.11	putative
NODE_292_length_25641_cov_41.361565	NODE_292_length_25641_cov_41.361565@2	21511	22374	False	0%		III-B	1	['htpX_0_CAS-III-B']	[25]	['3.40e-12']	[0.802]	[0.641]			modern_calculus	industrial	ERS3774491.bin.r.11	putative
NODE_3399_length_6079_cov_50.388778	NODE_3399_length_6079_cov_50.388778@1	2971	3669	False	0%		III-A	1	['AbiEii_0_CAS-III']	[3]	['3.70e-03']	[0.412]	[0.324]			modern_calculus	industrial	ERS3774491.bin.r.11	putative
NODE_4501_length_5080_cov_34.493532	NODE_4501_length_5080_cov_34.493532@1	4180	4968	False	0%		III-A	1	['AbiEii_0_CAS-III']	[3]	['6.90e-05']	[0.399]	[0.356]			modern_calculus	industrial	ERS3774491.bin.r.11	putative
NODE_813_length_14052_cov_41.953490	NODE_813_length_14052_cov_41.953490@1	5870	6784	False	0%		III-A	1	['AbiEii_0_CAS-III']	[5]	['1.10e-04']	[0.361]	[0.359]			modern_calculus	industrial	ERS3774491.bin.r.11	putative
NODE_16307_length_1966_cov_45.454736	NODE_16307_length_1966_cov_45.454736@1	751	1563	False	0%		III-D	3	['Cas6_0_CAS-III-D']	[2]	['9.00e-136']	[0.985]	[0.996]			modern_calculus	industrial	ERS3774491.bin.r.11	putative
NODE_3673_length_5807_cov_33.270688	NODE_3673_length_5807_cov_33.270688@1	1318	2010	False	0%		III-A	1	['AbiEii_0_CAS-III']	[2]	['1.30e-07']	[0.42]	[0.342]			modern_calculus	industrial	ERS3774491.bin.r.11	putative
NODE_8566_length_3279_cov_40.521092	NODE_8566_length_3279_cov_40.521092@1	2629	3279	False	0%	0%	I-A	0	['DEDDh_0_CAS-I-II-III-IV-V-VI']	[4]	['2.30e-08']	[0.728]	[0.956]			modern_calculus	industrial	ERS3774491.bin.r.11	putative
NODE_361_length_22231_cov_36.759740	NODE_361_length_22231_cov_36.759740@1	3	401	False	0%	33%	I-A	2	['Cas4_0_CAS-I-II-III-IV-V-VI']	[1]	['5.70e-08']	[0.782]	[0.559]		1	modern_calculus	industrial	ERS3774491.bin.r.11	putative
NODE_2666_length_7027_cov_40.008032	NODE_2666_length_7027_cov_40.008032@1	1	750	False	0%		III-A	1	['AbiEii_0_CAS-III']	[1]	['6.90e-06']	[0.468]	[0.387]			modern_calculus	industrial	ERS3774491.bin.r.11	putative
NODE_14026_length_2227_cov_41.488950	NODE_14026_length_2227_cov_41.488950@1	1	1350	False	0%		III-B	1	['TPR_0_CAS-III-B']	[1]	['3.00e-26']	[0.887]	[0.395]			modern_calculus	industrial	ERS3774491.bin.r.11	putative
NODE_3752_length_5729_cov_42.045647	NODE_3752_length_5729_cov_42.045647@1	1807	2592	False	0%		III-A	1	['AbiEii_0_CAS-III']	[3]	['2.00e-05']	[0.454]	[0.408]			modern_calculus	industrial	ERS3774491.bin.r.11	putative
NODE_12487_length_2443_cov_33.068677	NODE_12487_length_2443_cov_33.068677@1	2	2113	False	20%		IV-A1	2	['Csf4_0_IVA']	[1]	['4.90e-56']	[0.879]	[0.916]	1		modern_calculus	industrial	ERS3774491.bin.r.11	putative
NODE_1521_length_9801_cov_34.775498	NODE_1521_length_9801_cov_34.775498@1	2150	2509	False	0%	0%	I-A	0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[3]	['6.60e-13']	[0.717]	[0.805]			modern_calculus	industrial	ERS3774491.bin.r.11	putative
NODE_6325_length_4076_cov_36.555086	NODE_6325_length_4076_cov_36.555086@1	3308	4075	False	0%		IV-B	3	['CysH_0_IVB']	[3]	['9.40e-18']	[0.586]	[0.594]			modern_calculus	industrial	ERS3774491.bin.r.11	putative
NODE_6313_length_4081_cov_41.664928	NODE_6313_length_4081_cov_41.664928@1	31	342	False	0%	0%	I-A	0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[1]	['2.20e-06']	[0.779]	[0.669]			modern_calculus	industrial	ERS3774491.bin.r.11	putative
NODE_982_length_12789_cov_38.362887	NODE_982_length_12789_cov_38.362887@1	1214	1903	False	0%	0%	I-A	0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[2]	['1.70e-06']	[0.37]	[0.576]			modern_calculus	industrial	ERS3774491.bin.r.11	putative
NODE_2320_length_7638_cov_53.489648	NODE_2320_length_7638_cov_53.489648@1	6853	7164	False	0%	0%	I-A	0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[9]	['2.70e-06']	[0.615]	[0.568]			modern_calculus	industrial	ERS3774491.bin.r.11	putative
NODE_11095_length_2679_cov_45.983994	NODE_11095_length_2679_cov_45.983994@1	1509	1838	False	0%	0%	I-A	0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[2]	['3.60e-04']	[0.709]	[0.619]			modern_calculus	industrial	ERS3774491.bin.r.11	putative
NODE_13305_length_2323_cov_42.667549	NODE_13305_length_2323_cov_42.667549@1	5	1546	False	0%		III-A	1	['AbiEii_0_CAS-III']	[1]	['3.30e-11']	[0.348]	[0.43]			modern_calculus	industrial	ERS3774491.bin.r.11	putative
