Sample	Query	checkv_quality	vOTU	Rank	Kingdom	Phylum	Class	Order	Family	Genus	Species
SRS11653538	phage_comp_38_cycle_1	Low-quality	vOTU_07490363	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS11653561	phage_comp_50_cycle_1	Medium-quality	vOTU_07852897	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS11653604	phage_comp_4_cycle_1	Complete	vOTU_00889851	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS11653604	phage_comp_5_cycle_1	Medium-quality	vOTU_05400013	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS11653612	phage_comp_4_cycle_1	Low-quality	vOTU_02907720	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS15300786	phage_comp_74_cycle_1	Complete	vOTU_08111261	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS15300787	phage_comp_262_cycle_1	High-quality	vOTU_01404158	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS15300787	phage_comp_276_cycle_1	Complete	vOTU_00217951	r__Monodnaviria	k__Sangervirae	p__Phixviricota	c__Malgrandaviricetes	o__Petitvirales	f__Microviridae	g__	s__
SRS15300788	phage_comp_27_cycle_1	Medium-quality	vOTU_00528625	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS15300788	phage_comp_49_cycle_1	Low-quality	vOTU_01637417	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS15300788	phage_comp_98_cycle_1	Medium-quality	vOTU_00227528	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS15300789	phage_comp_102_cycle_1	Low-quality	vOTU_04668928	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS15300792	phage_comp_93_cycle_1	Complete	vOTU_02626097	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS15300793	phage_comp_67_cycle_1	Medium-quality	vOTU_07949977	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS15300793	phage_comp_69_cycle_1	Low-quality	vOTU_03920312	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS15300794	phage_comp_34_cycle_1	Medium-quality	vOTU_00227528	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS15300795	phage_comp_112_cycle_1	Low-quality	vOTU_00247380	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS15300795	phage_comp_69_cycle_1	Medium-quality	vOTU_05006895	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS15300795	phage_comp_70_cycle_1	Low-quality	vOTU_00867709	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS15300795	phage_comp_7_cycle_1	Low-quality	vOTU_01637417	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS15300798	phage_comp_11_cycle_1	Complete	vOTU_00217951	r__Monodnaviria	k__Sangervirae	p__Phixviricota	c__Malgrandaviricetes	o__Petitvirales	f__Microviridae	g__	s__
SRS15300800	phage_comp_0_cycle_1	Low-quality	vOTU_01919844	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS15300800	phage_comp_101_cycle_1	Complete	vOTU_07817322	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS15300801	phage_comp_146_cycle_1	Low-quality	vOTU_02822987	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS15300801	phage_comp_161_cycle_1	Complete	vOTU_00217951	r__Monodnaviria	k__Sangervirae	p__Phixviricota	c__Malgrandaviricetes	o__Petitvirales	f__Microviridae	g__	s__
SRS15300801	phage_comp_2_cycle_1	Medium-quality	vOTU_01637417	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS15300802	phage_comp_142_cycle_1	Low-quality	vOTU_00271401	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS15300802	phage_comp_61_cycle_1	Complete	vOTU_08665923	r__Monodnaviria	k__Sangervirae	p__Phixviricota	c__Malgrandaviricetes	o__Petitvirales	f__Microviridae	g__Alphatrevirus	s__
SRS15300803	phage_comp_57_cycle_1	Low-quality	vOTU_01637417	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS15300803	phage_comp_70_cycle_1	Complete	vOTU_00217951	r__Monodnaviria	k__Sangervirae	p__Phixviricota	c__Malgrandaviricetes	o__Petitvirales	f__Microviridae	g__	s__
SRS15300804	phage_comp_0_cycle_1	Complete	vOTU_00217951	r__Monodnaviria	k__Sangervirae	p__Phixviricota	c__Malgrandaviricetes	o__Petitvirales	f__Microviridae	g__	s__
SRS15300807	phage_comp_34_cycle_1	Medium-quality	vOTU_03471017	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS15300808	phage_comp_9_cycle_1	Complete	vOTU_00217951	r__Monodnaviria	k__Sangervirae	p__Phixviricota	c__Malgrandaviricetes	o__Petitvirales	f__Microviridae	g__	s__
SRS15300809	phage_comp_0_cycle_1	Complete	vOTU_00217951	r__Monodnaviria	k__Sangervirae	p__Phixviricota	c__Malgrandaviricetes	o__Petitvirales	f__Microviridae	g__	s__
SRS15300810	phage_comp_26_cycle_1	Complete	vOTU_00217951	r__Monodnaviria	k__Sangervirae	p__Phixviricota	c__Malgrandaviricetes	o__Petitvirales	f__Microviridae	g__	s__
SRS15300811	phage_comp_139_cycle_1	Complete	vOTU_07960628	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS15300811	phage_comp_44_cycle_1	Medium-quality	vOTU_03370524	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS15300811	phage_comp_45_cycle_1	Medium-quality	vOTU_03920312	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS15300811	phage_comp_87_cycle_1	Medium-quality	vOTU_01919844	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS15300811	phage_comp_99_cycle_1	Medium-quality	vOTU_03878683	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS2006287	phage_comp_4_cycle_1	Complete	vOTU_00217951	r__Monodnaviria	k__Sangervirae	p__Phixviricota	c__Malgrandaviricetes	o__Petitvirales	f__Microviridae	g__	s__
SRS2006288	phage_comp_1_cycle_1	Complete	vOTU_00217951	r__Monodnaviria	k__Sangervirae	p__Phixviricota	c__Malgrandaviricetes	o__Petitvirales	f__Microviridae	g__	s__
SRS2006289	phage_comp_0_cycle_1	Complete	vOTU_08669959	r__Monodnaviria	k__Sangervirae	p__Phixviricota	c__Malgrandaviricetes	o__Petitvirales	f__Microviridae	g__Alphatrevirus	s__
SRS3078087	phage_comp_19_cycle_1	Low-quality	vOTU_02871523	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS3078087	phage_comp_20_cycle_1	Low-quality	vOTU_05152620	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS3078087	phage_comp_60_cycle_1	Complete	vOTU_07128478	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS3078087	phage_comp_61_cycle_1	High-quality	vOTU_07960484	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS3078095	phage_comp_11_cycle_1	Complete	vOTU_07593149	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS3078095	phage_comp_16_cycle_1	Complete	vOTU_04933483	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS3078095	phage_comp_37_cycle_1	Low-quality	vOTU_06414788	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS3078109	phage_comp_33_cycle_1	Medium-quality	vOTU_06300256	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS3078115	phage_comp_12_cycle_1	Low-quality	vOTU_08604213	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS3078115	phage_comp_51_cycle_1	High-quality	vOTU_05564688	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS3078115	phage_comp_56_cycle_1	Medium-quality	vOTU_01204112	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS3078115	phage_comp_82_cycle_1	Complete	vOTU_06675476	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS3078115	phage_comp_83_cycle_1	Medium-quality	vOTU_02107771	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS3078134	phage_comp_37_cycle_1	Low-quality	vOTU_05409158	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS3078134	phage_comp_98_cycle_1	Medium-quality	vOTU_04920712	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS3078158	phage_comp_70_cycle_1	Medium-quality	vOTU_07949977	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS3078163	phage_comp_121_cycle_1	Medium-quality	vOTU_03928948	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS3078163	phage_comp_51_cycle_1	Complete	vOTU_02936707	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS3078163	phage_comp_5_cycle_1	Medium-quality	vOTU_06121055	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS3078163	phage_comp_66_cycle_1	Low-quality	vOTU_03925267	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS3078163	phage_comp_69_cycle_1	Medium-quality	vOTU_07884444	r__	k__	p__	c__	o__	f__	g__	s__
SRS3078181	phage_comp_101_cycle_1	Complete	vOTU_06755224	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS3078181	phage_comp_15_cycle_1	Low-quality	vOTU_03424833	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS3078181	phage_comp_164_cycle_1	High-quality	vOTU_02408415	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS3078181	phage_comp_245_cycle_1	Medium-quality	vOTU_03320961	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS3078181	phage_comp_261_cycle_1	Low-quality	vOTU_07754920	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS3078181	phage_comp_299_cycle_1	Complete	vOTU_06912323	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS3078181	phage_comp_300_cycle_1	Complete	vOTU_03432008	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS3078181	phage_comp_301_cycle_1	Complete	vOTU_06770734	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS3078181	phage_comp_302_cycle_1	Complete	vOTU_03414110	r__	k__	p__	c__	o__	f__	g__	s__
SRS3078181	phage_comp_304_cycle_1	Complete	vOTU_01546210	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS3078181	phage_comp_39_cycle_1	Medium-quality	vOTU_05166433	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS3078181	phage_comp_79_cycle_1	Not-determined	vOTU_08324098	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS3078181	phage_comp_96_cycle_1	Not-determined	vOTU_05578274	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS3078192	phage_comp_28_cycle_1	Complete	vOTU_05564688	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS3078195	phage_comp_198_cycle_1	Low-quality	vOTU_02399257	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS3078197	phage_comp_23_cycle_1	Medium-quality	vOTU_03912599	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS3078197	phage_comp_41_cycle_1	Medium-quality	vOTU_04804727	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS3078197	phage_comp_51_cycle_1	Medium-quality	vOTU_01402432	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS3078201	phage_comp_106_cycle_1	Complete	vOTU_04786199	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS3078201	phage_comp_107_cycle_1	Low-quality	vOTU_02958843	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS3078201	phage_comp_11_cycle_1	Medium-quality	vOTU_02061586	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS3078201	phage_comp_59_cycle_1	Medium-quality	vOTU_01469061	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS3078204	phage_comp_102_cycle_1	Complete	vOTU_02936707	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS3078204	phage_comp_125_cycle_1	Not-determined	vOTU_00231989	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS3078204	phage_comp_125_cycle_2	Not-determined	vOTU_00231989	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS3078204	phage_comp_26_cycle_1	Medium-quality	vOTU_03925267	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS3078204	phage_comp_313_cycle_1	Low-quality	vOTU_03876165	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS3078204	phage_comp_316_cycle_1	Medium-quality	vOTU_02697817	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS3078204	phage_comp_370_cycle_1	Medium-quality	vOTU_00911117	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS3078204	phage_comp_401_cycle_1	Complete	vOTU_00045556	r__Varidnaviria	k__Bamfordvirae	p__Nucleocytoviricota	c__Megaviricetes	o__Algavirales	f__	g__	s__
SRS3078204	phage_comp_89_cycle_1	Low-quality	vOTU_04797061	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS3078206	phage_comp_10_cycle_1	Medium-quality	vOTU_04843353	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS3078206	phage_comp_10_cycle_2	Medium-quality	vOTU_04843353	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS3078206	phage_comp_43_cycle_1	High-quality	vOTU_01524635	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS4625232	phage_comp_71_cycle_1	Medium-quality	vOTU_03912848	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__Autographiviridae	g__	s__
SRS4625233	phage_comp_6_cycle_1	High-quality	vOTU_08369434	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS4625237	phage_comp_4_cycle_1	Complete	vOTU_02832695	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS4625244	phage_comp_83_cycle_1	Low-quality	vOTU_02822988	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS4625245	phage_comp_119_cycle_1	Medium-quality	vOTU_01628267	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS4625245	phage_comp_126_cycle_1	Low-quality	vOTU_02623444	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__Autographiviridae	g__	s__
SRS4625245	phage_comp_148_cycle_1	High-quality	vOTU_07490397	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS4625245	phage_comp_189_cycle_1	Medium-quality	vOTU_01424143	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS4625245	phage_comp_70_cycle_1	High-quality	vOTU_05111865	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS4625245	phage_comp_82_cycle_1	Complete	vOTU_05016156	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS4625245	phage_comp_87_cycle_1	Medium-quality	vOTU_00256849	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS4625246	phage_comp_155_cycle_1	Medium-quality	vOTU_01410301	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS4625246	phage_comp_27_cycle_1	Low-quality	vOTU_03883589	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS4625246	phage_comp_35_cycle_1	Low-quality	vOTU_03912848	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__Autographiviridae	g__	s__
SRS4625248	phage_comp_20_cycle_1	Medium-quality	vOTU_00067450	r__Riboviria	k__Orthornavirae	p__	c__	o__	f__	g__	s__
SRS4625248	phage_comp_60_cycle_1	High-quality	vOTU_08122855	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS4625250	phage_comp_47_cycle_1	Medium-quality	vOTU_01431633	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS473746	phage_comp_138_cycle_1	Low-quality	vOTU_01410837	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS473746	phage_comp_203_cycle_1	Complete	vOTU_07973481	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS473746	phage_comp_257_cycle_1	Medium-quality	vOTU_01953785	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS473746	phage_comp_334_cycle_1	Low-quality	vOTU_01860067	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS473746	phage_comp_35_cycle_1	Medium-quality	vOTU_08556073	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS473746	phage_comp_362_cycle_1	High-quality	vOTU_02875375	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS473746	phage_comp_390_cycle_1	Medium-quality	vOTU_00224033	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS473746	phage_comp_515_cycle_1	Medium-quality	vOTU_00238843	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS473746	phage_comp_671_cycle_1	High-quality	vOTU_08498875	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS473746	phage_comp_777_cycle_1	Medium-quality	vOTU_01919204	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS473746	phage_comp_791_cycle_1	Not-determined	vOTU_00001096	r__Monodnaviria	k__Loebvirae	p__Hofneiviricota	c__Faserviricetes	o__Tubulavirales	f__Inoviridae	g__	s__
SRS473746	phage_comp_792_cycle_1	Not-determined	vOTU_00001096	r__Monodnaviria	k__Loebvirae	p__Hofneiviricota	c__Faserviricetes	o__Tubulavirales	f__Inoviridae	g__	s__
SRS473746	phage_comp_793_cycle_1	Complete	vOTU_08669959	r__Monodnaviria	k__Sangervirae	p__Phixviricota	c__Malgrandaviricetes	o__Petitvirales	f__Microviridae	g__Alphatrevirus	s__
SRS473746	phage_comp_795_cycle_1	Not-determined	vOTU_00001097	r__Monodnaviria	k__Loebvirae	p__Hofneiviricota	c__Faserviricetes	o__Tubulavirales	f__Inoviridae	g__	s__
SRS6212650	phage_comp_71_cycle_1	Medium-quality	vOTU_03872649	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS6212654	phage_comp_12_cycle_1	High-quality	vOTU_00067450	r__Riboviria	k__Orthornavirae	p__	c__	o__	f__	g__	s__
SRS6212658	phage_comp_13_cycle_1	Complete	vOTU_01942607	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS6212660	phage_comp_3_cycle_1	Medium-quality	vOTU_03917128	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS6212660	phage_comp_9_cycle_1	Medium-quality	vOTU_05413389	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS6939170	phage_comp_13_cycle_1	High-quality	vOTU_00270107	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS6939170	phage_comp_5_cycle_1	High-quality	vOTU_05826618	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS7212787	phage_comp_10_cycle_1	Complete	vOTU_00217951	r__Monodnaviria	k__Sangervirae	p__Phixviricota	c__Malgrandaviricetes	o__Petitvirales	f__Microviridae	g__	s__
SRS7212788	phage_comp_69_cycle_1	Complete	vOTU_00217951	r__Monodnaviria	k__Sangervirae	p__Phixviricota	c__Malgrandaviricetes	o__Petitvirales	f__Microviridae	g__	s__
SRS7212791	phage_comp_0_cycle_1	Complete	vOTU_00217951	r__Monodnaviria	k__Sangervirae	p__Phixviricota	c__Malgrandaviricetes	o__Petitvirales	f__Microviridae	g__Sinsheimervirus	s__
SRS7212792	phage_comp_37_cycle_1	Low-quality	vOTU_03883045	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS7212792	phage_comp_48_cycle_1	Complete	vOTU_00217951	r__Monodnaviria	k__Sangervirae	p__Phixviricota	c__Malgrandaviricetes	o__Petitvirales	f__Microviridae	g__	s__
SRS7212793	phage_comp_56_cycle_1	Low-quality	vOTU_01386255	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS7212793	phage_comp_98_cycle_1	Complete	vOTU_00217951	r__Monodnaviria	k__Sangervirae	p__Phixviricota	c__Malgrandaviricetes	o__Petitvirales	f__Microviridae	g__	s__
SRS7212797	phage_comp_12_cycle_1	Complete	vOTU_00217951	r__Monodnaviria	k__Sangervirae	p__Phixviricota	c__Malgrandaviricetes	o__Petitvirales	f__Microviridae	g__	s__
SRS7212798	phage_comp_55_cycle_1	Complete	vOTU_05115093	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS7212799	phage_comp_14_cycle_1	Complete	vOTU_02626090	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
SRS7212799	phage_comp_39_cycle_1	Complete	vOTU_00217951	r__Monodnaviria	k__Sangervirae	p__Phixviricota	c__Malgrandaviricetes	o__Petitvirales	f__Microviridae	g__	s__
SRS7212800	phage_comp_26_cycle_1	Complete	vOTU_00217951	r__Monodnaviria	k__Sangervirae	p__Phixviricota	c__Malgrandaviricetes	o__Petitvirales	f__Microviridae	g__	s__
SRS7212801	phage_comp_31_cycle_1	Complete	vOTU_00217951	r__Monodnaviria	k__Sangervirae	p__Phixviricota	c__Malgrandaviricetes	o__Petitvirales	f__Microviridae	g__	s__
SRS7212802	phage_comp_52_cycle_1	Complete	vOTU_00217951	r__Monodnaviria	k__Sangervirae	p__Phixviricota	c__Malgrandaviricetes	o__Petitvirales	f__Microviridae	g__	s__
SRS7212803	phage_comp_53_cycle_1	Complete	vOTU_00217951	r__Monodnaviria	k__Sangervirae	p__Phixviricota	c__Malgrandaviricetes	o__Petitvirales	f__Microviridae	g__	s__
SRS7212804	phage_comp_28_cycle_1	Complete	vOTU_00217951	r__Monodnaviria	k__Sangervirae	p__Phixviricota	c__Malgrandaviricetes	o__Petitvirales	f__Microviridae	g__	s__
