project_name	publication_year	publication_doi	site_name	latitude	longitude	geo_loc_name	sample_name	sample_host	sample_age	sample_age_doi	community_type	material	archive	archive_project	archive_sample_accession	library_name	strand_type	library_treatment	instrument_model	library_layout	library_strategy	read_count	archive_data_accession	download_links	download_md5s
Velsko2022	2022	10.1093/pnasnexus/pgac148	Middenbeemster	52.548	4.914	Netherlands	MID024	Homo sapiens	200	10.1093/pnasnexus/pgac148	oral	dental calculus	ENA	PRJEB52394	ERS11702741	MID024.A0101	double	half-udg	NextSeq 500	PAIRED	WGS	8414712	ERR9612751	ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/001/ERR9612751/ERR9612751_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/001/ERR9612751/ERR9612751_2.fastq.gz	fa53da9ffa1e2060f578cb5af1b28d3f;b0543c7e4e44bafce4a8d72512a2cfbb
Velsko2022	2022	10.1093/pnasnexus/pgac148	Middenbeemster	52.548	4.914	Netherlands	MID024	Homo sapiens	200	10.1093/pnasnexus/pgac148	oral	dental calculus	ENA	PRJEB52394	ERS11702741	MID024.A0101	double	half-udg	NextSeq 500	PAIRED	WGS	8967346	ERR9612752	ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/002/ERR9612752/ERR9612752_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/002/ERR9612752/ERR9612752_2.fastq.gz	20a8eea9ee8a3a7ca7b78d326f8a1201;6fb1f37f136f68ce34091a8bc7f9c510
Velsko2022	2022	10.1093/pnasnexus/pgac148	Middenbeemster	52.548	4.914	Netherlands	MID025	Homo sapiens	200	10.1093/pnasnexus/pgac148	oral	dental calculus	ENA	PRJEB52394	ERS11702742	MID025.A0101	double	half-udg	NextSeq 500	PAIRED	WGS	8084414	ERR9612753	ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/003/ERR9612753/ERR9612753_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/003/ERR9612753/ERR9612753_2.fastq.gz	8979d672342f7646bdfc58ff043bf870;529bf58b7b9e18ec93659015e25adf29
Velsko2022	2022	10.1093/pnasnexus/pgac148	Middenbeemster	52.548	4.914	Netherlands	MID025	Homo sapiens	200	10.1093/pnasnexus/pgac148	oral	dental calculus	ENA	PRJEB52394	ERS11702742	MID025.A0101	double	half-udg	NextSeq 500	PAIRED	WGS	8517332	ERR9612754	ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/004/ERR9612754/ERR9612754_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/004/ERR9612754/ERR9612754_2.fastq.gz	5b08ee62c0371dde6311484f8b98ba6c;9f27ccc0e2a21d080a1de1c3853bb648
Velsko2022	2022	10.1093/pnasnexus/pgac148	Middenbeemster	52.548	4.914	Netherlands	MID026	Homo sapiens	200	10.1093/pnasnexus/pgac148	oral	dental calculus	ENA	PRJEB52394	ERS11702743	MID026.A0101	double	half-udg	NextSeq 500	PAIRED	WGS	6165206	ERR9612755	ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/005/ERR9612755/ERR9612755_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/005/ERR9612755/ERR9612755_2.fastq.gz	f3a8cd0a510d90644a4f8e186f9f8f73;10cd4ea670f984172fc55b7d22894dfc
Velsko2022	2022	10.1093/pnasnexus/pgac148	Middenbeemster	52.548	4.914	Netherlands	MID026	Homo sapiens	200	10.1093/pnasnexus/pgac148	oral	dental calculus	ENA	PRJEB52394	ERS11702743	MID026.A0101	double	half-udg	NextSeq 500	PAIRED	WGS	6581360	ERR9612756	ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/006/ERR9612756/ERR9612756_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/006/ERR9612756/ERR9612756_2.fastq.gz	677b6c2425883258c8d30949b87db363;508c947e35703fa2ac9a605931dae44b
Velsko2022	2022	10.1093/pnasnexus/pgac148	Middenbeemster	52.548	4.914	Netherlands	MID027	Homo sapiens	200	10.1093/pnasnexus/pgac148	oral	dental calculus	ENA	PRJEB52394	ERS11702744	MID027.A0101	double	half-udg	NextSeq 500	PAIRED	WGS	5982572	ERR9612757	ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/007/ERR9612757/ERR9612757_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/007/ERR9612757/ERR9612757_2.fastq.gz	db9628cb0335dd3f0f6314deea4a551c;a4f038c65fb242b20d3e7beb6eed1b41
Velsko2022	2022	10.1093/pnasnexus/pgac148	Middenbeemster	52.548	4.914	Netherlands	MID027	Homo sapiens	200	10.1093/pnasnexus/pgac148	oral	dental calculus	ENA	PRJEB52394	ERS11702744	MID027.A0101	double	half-udg	NextSeq 500	PAIRED	WGS	6298844	ERR9612758	ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/008/ERR9612758/ERR9612758_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/008/ERR9612758/ERR9612758_2.fastq.gz	1d0cb69e43d4ae6b087c3b907b48e282;e7393bccf4469f6aad7224604f47e4b2
Velsko2022	2022	10.1093/pnasnexus/pgac148	Middenbeemster	52.548	4.914	Netherlands	MID028	Homo sapiens	200	10.1093/pnasnexus/pgac148	oral	dental calculus	ENA	PRJEB52394	ERS11702745	MID028.A0101	double	half-udg	NextSeq 500	PAIRED	WGS	5332278	ERR9612759	ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/009/ERR9612759/ERR9612759_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/009/ERR9612759/ERR9612759_2.fastq.gz	1d3e347fc4b9afddb0df5f9e6facc4f2;b9cba94616dd7b53dd2c8f97257637d2
Velsko2022	2022	10.1093/pnasnexus/pgac148	Middenbeemster	52.548	4.914	Netherlands	MID028	Homo sapiens	200	10.1093/pnasnexus/pgac148	oral	dental calculus	ENA	PRJEB52394	ERS11702745	MID028.A0101	double	half-udg	NextSeq 500	PAIRED	WGS	5680674	ERR9612760	ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/000/ERR9612760/ERR9612760_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/000/ERR9612760/ERR9612760_2.fastq.gz	bc43a0e20795491d0b8156feeeb46ef1;c1e985b495479f54547c7e8ef46c00b4
Velsko2022	2022	10.1093/pnasnexus/pgac148	Middenbeemster	52.548	4.914	Netherlands	MID029	Homo sapiens	200	10.1093/pnasnexus/pgac148	oral	dental calculus	ENA	PRJEB52394	ERS11702746	MID029.A0101	double	half-udg	NextSeq 500	PAIRED	WGS	6216984	ERR9612761	ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/001/ERR9612761/ERR9612761_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/001/ERR9612761/ERR9612761_2.fastq.gz	b90781afeeff5f2750d6bf44bb8aa416;bbc15e194c4de2afa835bcfea82a393c
Velsko2022	2022	10.1093/pnasnexus/pgac148	Middenbeemster	52.548	4.914	Netherlands	MID029	Homo sapiens	200	10.1093/pnasnexus/pgac148	oral	dental calculus	ENA	PRJEB52394	ERS11702746	MID029.A0101	double	half-udg	NextSeq 500	PAIRED	WGS	6627728	ERR9612762	ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/002/ERR9612762/ERR9612762_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/002/ERR9612762/ERR9612762_2.fastq.gz	3420b55cdc939644a61dfdf6c18ce413;d7ac7e905c6bba737a80133308a69df7
Velsko2022	2022	10.1093/pnasnexus/pgac148	Middenbeemster	52.548	4.914	Netherlands	MID030	Homo sapiens	200	10.1093/pnasnexus/pgac148	oral	dental calculus	ENA	PRJEB52394	ERS11702747	MID030.A0101	double	half-udg	NextSeq 500	PAIRED	WGS	8345580	ERR9612763	ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/003/ERR9612763/ERR9612763_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/003/ERR9612763/ERR9612763_2.fastq.gz	f38ba5030e747f43911054d975628185;e58c9874038e1d37ac2d3ed38510d9d8
Velsko2022	2022	10.1093/pnasnexus/pgac148	Middenbeemster	52.548	4.914	Netherlands	MID030	Homo sapiens	200	10.1093/pnasnexus/pgac148	oral	dental calculus	ENA	PRJEB52394	ERS11702747	MID030.A0101	double	half-udg	NextSeq 500	PAIRED	WGS	9008442	ERR9612764	ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/004/ERR9612764/ERR9612764_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/004/ERR9612764/ERR9612764_2.fastq.gz	f9db968b69817085dc661c539abdf774;0b78429e00392b08b4683a6cab31a89a
Velsko2022	2022	10.1093/pnasnexus/pgac148	Middenbeemster	52.548	4.914	Netherlands	MID031	Homo sapiens	200	10.1093/pnasnexus/pgac148	oral	dental calculus	ENA	PRJEB52394	ERS11702748	MID031.A0101	double	half-udg	NextSeq 500	PAIRED	WGS	5218462	ERR9612765	ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/005/ERR9612765/ERR9612765_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/005/ERR9612765/ERR9612765_2.fastq.gz	712864726692100fd05f21fae66a2b0f;faab63b44b87c02639dab95bd93c6fae
Velsko2022	2022	10.1093/pnasnexus/pgac148	Middenbeemster	52.548	4.914	Netherlands	MID031	Homo sapiens	200	10.1093/pnasnexus/pgac148	oral	dental calculus	ENA	PRJEB52394	ERS11702748	MID031.A0101	double	half-udg	NextSeq 500	PAIRED	WGS	5525838	ERR9612766	ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/006/ERR9612766/ERR9612766_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/006/ERR9612766/ERR9612766_2.fastq.gz	9489d9495769cc9a79a2be5a8d333633;c65a679592b410457580ee512f182bfe
Velsko2022	2022	10.1093/pnasnexus/pgac148	Middenbeemster	52.548	4.914	Netherlands	MID032	Homo sapiens	200	10.1093/pnasnexus/pgac148	oral	dental calculus	ENA	PRJEB52394	ERS11702749	MID032.A0101	double	half-udg	NextSeq 500	PAIRED	WGS	9087910	ERR9612767	ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/007/ERR9612767/ERR9612767_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/007/ERR9612767/ERR9612767_2.fastq.gz	285e2dda9d561345e0ae002124b84440;0c294af8c2c75407a4f7d1759962a395
Velsko2022	2022	10.1093/pnasnexus/pgac148	Middenbeemster	52.548	4.914	Netherlands	MID032	Homo sapiens	200	10.1093/pnasnexus/pgac148	oral	dental calculus	ENA	PRJEB52394	ERS11702749	MID032.A0101	double	half-udg	NextSeq 500	PAIRED	WGS	9611586	ERR9612768	ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/008/ERR9612768/ERR9612768_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/008/ERR9612768/ERR9612768_2.fastq.gz	2d974f89e989d23642a843bca96842b2;3e8cb5144e3923b24c887293200c65dc
Velsko2022	2022	10.1093/pnasnexus/pgac148	Middenbeemster	52.548	4.914	Netherlands	MID033	Homo sapiens	200	10.1093/pnasnexus/pgac148	oral	dental calculus	ENA	PRJEB52394	ERS11702750	MID033.A0101	double	half-udg	NextSeq 500	PAIRED	WGS	6216012	ERR9612769	ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/009/ERR9612769/ERR9612769_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/009/ERR9612769/ERR9612769_2.fastq.gz	201b0f98984e0a738990231a9083b723;451d08bcbe0574404566e7a0676ffecf
Velsko2022	2022	10.1093/pnasnexus/pgac148	Middenbeemster	52.548	4.914	Netherlands	MID033	Homo sapiens	200	10.1093/pnasnexus/pgac148	oral	dental calculus	ENA	PRJEB52394	ERS11702750	MID033.A0101	double	half-udg	NextSeq 500	PAIRED	WGS	6612726	ERR9612770	ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/000/ERR9612770/ERR9612770_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/000/ERR9612770/ERR9612770_2.fastq.gz	c25f6b1e509c10bab17f4a9d08f38daf;2b708995ed65ea9915d3d8ac6debda7d
Velsko2022	2022	10.1093/pnasnexus/pgac148	Middenbeemster	52.548	4.914	Netherlands	MID034	Homo sapiens	200	10.1093/pnasnexus/pgac148	oral	dental calculus	ENA	PRJEB52394	ERS11702751	MID034.A0101	double	half-udg	NextSeq 500	PAIRED	WGS	9360516	ERR9612771	ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/001/ERR9612771/ERR9612771_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/001/ERR9612771/ERR9612771_2.fastq.gz	ff27d63c20a958cd89a1104e955d578c;b6200329008c870d56533b525336ec6d
Velsko2022	2022	10.1093/pnasnexus/pgac148	Middenbeemster	52.548	4.914	Netherlands	MID034	Homo sapiens	200	10.1093/pnasnexus/pgac148	oral	dental calculus	ENA	PRJEB52394	ERS11702751	MID034.A0101	double	half-udg	NextSeq 500	PAIRED	WGS	10087616	ERR9612772	ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/002/ERR9612772/ERR9612772_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/002/ERR9612772/ERR9612772_2.fastq.gz	5cedc2ee1eaf0d86743fa15041aa37b4;9c78918ffc892a5df19d5e69bc2d1b9b
Velsko2022	2022	10.1093/pnasnexus/pgac148	Middenbeemster	52.548	4.914	Netherlands	MID035	Homo sapiens	200	10.1093/pnasnexus/pgac148	oral	dental calculus	ENA	PRJEB52394	ERS11702752	MID035.A0101	double	half-udg	NextSeq 500	PAIRED	WGS	6016040	ERR9612773	ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/003/ERR9612773/ERR9612773_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/003/ERR9612773/ERR9612773_2.fastq.gz	a9d4712d79dbaa58fcc33f058924b29b;f196271d66bdb6e5f49b2d1867aed933
Velsko2022	2022	10.1093/pnasnexus/pgac148	Middenbeemster	52.548	4.914	Netherlands	MID035	Homo sapiens	200	10.1093/pnasnexus/pgac148	oral	dental calculus	ENA	PRJEB52394	ERS11702752	MID035.A0101	double	half-udg	NextSeq 500	PAIRED	WGS	6433382	ERR9612774	ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/004/ERR9612774/ERR9612774_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/004/ERR9612774/ERR9612774_2.fastq.gz	9ebb210e8cc6ee098f3018c011e58959;90cb7e76ede4145885660bc6077d3679
Velsko2022	2022	10.1093/pnasnexus/pgac148	Middenbeemster	52.548	4.914	Netherlands	MID036	Homo sapiens	200	10.1093/pnasnexus/pgac148	oral	dental calculus	ENA	PRJEB52394	ERS11702753	MID036.A0101	double	half-udg	NextSeq 500	PAIRED	WGS	8049484	ERR9612775	ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/005/ERR9612775/ERR9612775_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/005/ERR9612775/ERR9612775_2.fastq.gz	e97e369f83097836724fc6d9412a0c70;1bcf285826da92dbfab43526ed1a382f
Velsko2022	2022	10.1093/pnasnexus/pgac148	Middenbeemster	52.548	4.914	Netherlands	MID036	Homo sapiens	200	10.1093/pnasnexus/pgac148	oral	dental calculus	ENA	PRJEB52394	ERS11702753	MID036.A0101	double	half-udg	NextSeq 500	PAIRED	WGS	8406842	ERR9612776	ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/006/ERR9612776/ERR9612776_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/006/ERR9612776/ERR9612776_2.fastq.gz	89358068e675984fd1381688c2aea571;042970b8490491ae7d90903d51d3818a
Velsko2022	2022	10.1093/pnasnexus/pgac148	Middenbeemster	52.548	4.914	Netherlands	MID037	Homo sapiens	200	10.1093/pnasnexus/pgac148	oral	dental calculus	ENA	PRJEB52394	ERS11702754	MID037.A0101	double	half-udg	NextSeq 500	PAIRED	WGS	9311700	ERR9612777	ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/007/ERR9612777/ERR9612777_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/007/ERR9612777/ERR9612777_2.fastq.gz	d55d24bb5fbef157ef6733473ae61aba;fc2ae550105560774f6a4698782bdc06
Velsko2022	2022	10.1093/pnasnexus/pgac148	Middenbeemster	52.548	4.914	Netherlands	MID037	Homo sapiens	200	10.1093/pnasnexus/pgac148	oral	dental calculus	ENA	PRJEB52394	ERS11702754	MID037.A0101	double	half-udg	NextSeq 500	PAIRED	WGS	9727580	ERR9612778	ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/008/ERR9612778/ERR9612778_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/008/ERR9612778/ERR9612778_2.fastq.gz	93bbe3f40c21bf6f33f357cc915e5642;e6a84ff3a6ba4b7b41f242dfb0029b30
Velsko2022	2022	10.1093/pnasnexus/pgac148	Middenbeemster	52.548	4.914	Netherlands	MID038	Homo sapiens	200	10.1093/pnasnexus/pgac148	oral	dental calculus	ENA	PRJEB52394	ERS11702755	MID038.A0101	double	half-udg	NextSeq 500	PAIRED	WGS	6870912	ERR9612779	ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/009/ERR9612779/ERR9612779_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/009/ERR9612779/ERR9612779_2.fastq.gz	0c2627c9c10d10e953723212fccde26f;24e420ec535272d749bb033e11558303
Velsko2022	2022	10.1093/pnasnexus/pgac148	Middenbeemster	52.548	4.914	Netherlands	MID038	Homo sapiens	200	10.1093/pnasnexus/pgac148	oral	dental calculus	ENA	PRJEB52394	ERS11702755	MID038.A0101	double	half-udg	NextSeq 500	PAIRED	WGS	7217386	ERR9612780	ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/000/ERR9612780/ERR9612780_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/000/ERR9612780/ERR9612780_2.fastq.gz	187554446dd7c301f214e1d5653f5432;160f7be0087b8defc727736aa9dff009
Velsko2022	2022	10.1093/pnasnexus/pgac148	Middenbeemster	52.548	4.914	Netherlands	MID039	Homo sapiens	200	10.1093/pnasnexus/pgac148	oral	dental calculus	ENA	PRJEB52394	ERS11702756	MID039.A0101	double	half-udg	NextSeq 500	PAIRED	WGS	6049768	ERR9612781	ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/001/ERR9612781/ERR9612781_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/001/ERR9612781/ERR9612781_2.fastq.gz	62f6ddf5ff1a28f91dfccb81734d570f;de8a9afc1c2b1a3a13385ddf982f8b3d
Velsko2022	2022	10.1093/pnasnexus/pgac148	Middenbeemster	52.548	4.914	Netherlands	MID039	Homo sapiens	200	10.1093/pnasnexus/pgac148	oral	dental calculus	ENA	PRJEB52394	ERS11702756	MID039.A0101	double	half-udg	NextSeq 500	PAIRED	WGS	6312838	ERR9612782	ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/002/ERR9612782/ERR9612782_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/002/ERR9612782/ERR9612782_2.fastq.gz	2413c2f13c3242d9482bce59d8c25ed9;b2b7f6d348b7dea1facb2be65ecb3adf
Velsko2022	2022	10.1093/pnasnexus/pgac148	Middenbeemster	52.548	4.914	Netherlands	MID040	Homo sapiens	200	10.1093/pnasnexus/pgac148	oral	dental calculus	ENA	PRJEB52394	ERS11702757	MID040.A0101	double	half-udg	NextSeq 500	PAIRED	WGS	7969720	ERR9612783	ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/003/ERR9612783/ERR9612783_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/003/ERR9612783/ERR9612783_2.fastq.gz	1e7340837412bad54243f4c5a94fb6ab;3e74b7cdd110896061495a0d4e54abab
Velsko2022	2022	10.1093/pnasnexus/pgac148	Middenbeemster	52.548	4.914	Netherlands	MID040	Homo sapiens	200	10.1093/pnasnexus/pgac148	oral	dental calculus	ENA	PRJEB52394	ERS11702757	MID040.A0101	double	half-udg	NextSeq 500	PAIRED	WGS	8298036	ERR9612784	ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/004/ERR9612784/ERR9612784_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/004/ERR9612784/ERR9612784_2.fastq.gz	2a7b805687cac15a034d9c91b2d2b513;d53721738ca6ad02e938563a7e0e94f1
Velsko2022	2022	10.1093/pnasnexus/pgac148	Middenbeemster	52.548	4.914	Netherlands	MID041	Homo sapiens	200	10.1093/pnasnexus/pgac148	oral	dental calculus	ENA	PRJEB52394	ERS11702758	MID041.A0101	double	half-udg	NextSeq 500	PAIRED	WGS	8246998	ERR9612785	ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/005/ERR9612785/ERR9612785_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/005/ERR9612785/ERR9612785_2.fastq.gz	18d3b5948ef8607632d27ab5f8b8b0cd;9f2898f4a21c4539c77979e354599808
Velsko2022	2022	10.1093/pnasnexus/pgac148	Middenbeemster	52.548	4.914	Netherlands	MID041	Homo sapiens	200	10.1093/pnasnexus/pgac148	oral	dental calculus	ENA	PRJEB52394	ERS11702758	MID041.A0101	double	half-udg	NextSeq 500	PAIRED	WGS	8555438	ERR9612786	ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/006/ERR9612786/ERR9612786_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/006/ERR9612786/ERR9612786_2.fastq.gz	0fb90bea19631120dcf9a22b19529e02;ef6e42fa446a4214195f20dada2a2c98
Velsko2022	2022	10.1093/pnasnexus/pgac148	Middenbeemster	52.548	4.914	Netherlands	MID042	Homo sapiens	200	10.1093/pnasnexus/pgac148	oral	dental calculus	ENA	PRJEB52394	ERS11702759	MID042.A0101	double	half-udg	NextSeq 500	PAIRED	WGS	7241548	ERR9612787	ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/007/ERR9612787/ERR9612787_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/007/ERR9612787/ERR9612787_2.fastq.gz	b95b4b4f1de32d1e292af50e310c6cf1;3f4f4157d3f7c4cc45e5a4965aab8f2e
Velsko2022	2022	10.1093/pnasnexus/pgac148	Middenbeemster	52.548	4.914	Netherlands	MID042	Homo sapiens	200	10.1093/pnasnexus/pgac148	oral	dental calculus	ENA	PRJEB52394	ERS11702759	MID042.A0101	double	half-udg	NextSeq 500	PAIRED	WGS	7513834	ERR9612788	ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/008/ERR9612788/ERR9612788_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/008/ERR9612788/ERR9612788_2.fastq.gz	1c18be6d6ef1116f7ee1dddd51d8e17a;7c88be24d6be4d19f6f2af3d3ca67e9d
Velsko2022	2022	10.1093/pnasnexus/pgac148	Middenbeemster	52.548	4.914	Netherlands	MID043	Homo sapiens	200	10.1093/pnasnexus/pgac148	oral	dental calculus	ENA	PRJEB52394	ERS11702760	MID043.A0101	double	half-udg	NextSeq 500	PAIRED	WGS	6654138	ERR9612789	ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/009/ERR9612789/ERR9612789_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/009/ERR9612789/ERR9612789_2.fastq.gz	f4b31c8631b1a3f88a3f64cd64f249f0;86b63a4302decb5c8d4f848dc46ee307
Velsko2022	2022	10.1093/pnasnexus/pgac148	Middenbeemster	52.548	4.914	Netherlands	MID043	Homo sapiens	200	10.1093/pnasnexus/pgac148	oral	dental calculus	ENA	PRJEB52394	ERS11702760	MID043.A0101	double	half-udg	NextSeq 500	PAIRED	WGS	6962846	ERR9612790	ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/000/ERR9612790/ERR9612790_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/000/ERR9612790/ERR9612790_2.fastq.gz	b62145f7e436240fdddb6168805700ed;5672b29730cea6cd2605227cd25c4ece
Velsko2022	2022	10.1093/pnasnexus/pgac148	Middenbeemster	52.548	4.914	Netherlands	MID044	Homo sapiens	200	10.1093/pnasnexus/pgac148	oral	dental calculus	ENA	PRJEB52394	ERS11702761	MID044.A0101	double	half-udg	NextSeq 500	PAIRED	WGS	7458326	ERR9612791	ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/001/ERR9612791/ERR9612791_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/001/ERR9612791/ERR9612791_2.fastq.gz	d2b3ee1b207180df515afcee91abe2f9;6ce83e1c301a5dd341cc55e757bcac33
Velsko2022	2022	10.1093/pnasnexus/pgac148	Middenbeemster	52.548	4.914	Netherlands	MID044	Homo sapiens	200	10.1093/pnasnexus/pgac148	oral	dental calculus	ENA	PRJEB52394	ERS11702761	MID044.A0101	double	half-udg	NextSeq 500	PAIRED	WGS	7810826	ERR9612792	ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/002/ERR9612792/ERR9612792_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/002/ERR9612792/ERR9612792_2.fastq.gz	a387f3fd737e44ca70159283f1383e3a;4fe01345a5184502a4d7b35e25008d85
Velsko2022	2022	10.1093/pnasnexus/pgac148	Middenbeemster	52.548	4.914	Netherlands	MID045	Homo sapiens	200	10.1093/pnasnexus/pgac148	oral	dental calculus	ENA	PRJEB52394	ERS11702762	MID045.A0101	double	half-udg	NextSeq 500	PAIRED	WGS	9092518	ERR9612793	ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/003/ERR9612793/ERR9612793_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/003/ERR9612793/ERR9612793_2.fastq.gz	07a1e94a98eb1d02c5f7024ce9a4dfab;c11bcec2108867766634c54f467c44bf
Velsko2022	2022	10.1093/pnasnexus/pgac148	Middenbeemster	52.548	4.914	Netherlands	MID045	Homo sapiens	200	10.1093/pnasnexus/pgac148	oral	dental calculus	ENA	PRJEB52394	ERS11702762	MID045.A0101	double	half-udg	NextSeq 500	PAIRED	WGS	9417180	ERR9612794	ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/004/ERR9612794/ERR9612794_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/004/ERR9612794/ERR9612794_2.fastq.gz	51b42625038b23f4862f8a4cc04562f4;269779ad4553c4bbdc1138d47f9b6236
Velsko2022	2022	10.1093/pnasnexus/pgac148	Middenbeemster	52.548	4.914	Netherlands	MID046	Homo sapiens	200	10.1093/pnasnexus/pgac148	oral	dental calculus	ENA	PRJEB52394	ERS11702763	MID046.A0101	double	half-udg	NextSeq 500	PAIRED	WGS	6612290	ERR9612795	ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/005/ERR9612795/ERR9612795_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR961/005/ERR9612795/ERR9612795_2.fastq.gz	17212816dc7f37c6d861bf22cd687eef;f5914a9f790c81a48993bc867d8a0f53
